PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_Both_Motion_1_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.88977	-3.81962	-575.68170	717.93481	5.03883	-491.36386	-768.04431	4.66508	643.00641	802.02002	11.76333	646.91919	12.73530	623.28076	-982.52917	
2	0.010	-696.76642	-3.90966	-575.89276	717.94379	5.06968	-491.30130	-768.01923	4.64071	642.95990	802.08795	11.79391	646.89703	12.81194	623.20874	-982.54047	
3	0.020	-696.92896	-3.78710	-575.68091	717.97943	5.04887	-491.32455	-768.02899	4.69509	643.03833	802.07715	11.79795	646.88989	12.80575	623.21954	-982.56158	
4	0.030	-696.89392	-3.84469	-575.70813	717.99103	5.04806	-491.28540	-767.99219	4.68367	643.00629	802.07727	11.83244	646.88037	12.69147	623.30414	-982.55646	
5	0.040	-696.91321	-3.78264	-575.68353	717.98212	5.08603	-491.32642	-767.97412	4.64777	643.00446	802.04211	11.79780	646.89636	12.71713	623.27393	-982.58112	
6	0.050	-696.92206	-3.76549	-575.65240	717.95996	5.05948	-491.29501	-768.15479	4.54367	642.88513	802.04419	11.75773	646.91754	12.74044	623.28821	-982.57800	
7	0.060	-696.85864	-3.83097	-575.68860	717.97217	5.05056	-491.31879	-768.06073	4.67746	642.97357	801.99878	11.73531	646.89941	12.74680	623.28137	-982.57318	
8	0.070	-696.91290	-3.79445	-575.67474	717.94659	5.04045	-491.28995	-768.03680	4.70408	642.98309	802.07037	11.75199	646.91327	12.73248	623.24030	-982.58575	
9	0.080	-696.91779	-3.78656	-575.67322	717.96765	5.09378	-491.27921	-768.03400	4.66415	642.99652	802.08466	11.77544	646.91431	12.71188	623.26166	-982.54138	
10	0.090	-696.90814	-3.82138	-575.66705	718.03107	5.17482	-491.25943	-768.01129	4.66709	643.02380	802.03271	11.81715	646.90466	12.76014	623.26086	-982.52930	
11	0.100	-696.93298	-3.75956	-575.64728	718.09772	5.15380	-491.17245	-767.96759	4.63818	643.02679	802.06030	11.78781	646.88483	12.69989	623.28467	-982.55084	
12	0.110	-696.95276	-3.74861	-575.69952	718.07874	5.19456	-491.23517	-768.02106	4.70335	643.00952	802.04034	11.80182	646.90466	12.77891	623.25256	-982.52820	
13	0.120	-696.92816	-3.79643	-575.66705	718.05377	5.22898	-491.21106	-768.06470	4.69588	642.96344	802.09583	11.79684	646.89740	12.74613	623.27441	-982.50598	
14	0.130	-696.92389	-3.79203	-575.67853	718.12408	5.19353	-491.19229	-768.11487	4.69407	642.93744	802.05695	11.77701	646.89532	12.71683	623.25348	-982.59882	
15	0.140	-696.94226	-3.80689	-575.66583	718.16046	5.19919	-491.16623	-768.05945	4.68852	642.97418	802.05743	11.75223	646.91003	12.70151	623.26465	-982.61664	
16	0.150	-696.82336	-3.82320	-575.64410	718.16492	5.18440	-491.12250	-768.10309	4.51687	642.90466	802.07288	11.78313	646.88879	12.72372	623.28876	-982.57025	
17	0.160	-696.73615	-3.89451	-575.86951	718.21381	5.22110	-491.11066	-768.03070	4.65497	643.03613	802.05310	11.76369	646.91473	12.78047	623.26215	-982.55786	
18	0.170	-696.83356	-3.84076	-575.64899	718.18768	5.32654	-491.16257	-768.01550	4.63775	642.99585	802.08252	11.82135	646.88708	12.74401	623.25848	-982.56732	
19	0.180	-696.83795	-3.81974	-575.69293	718.02234	5.10392	-491.27707	-768.05347	4.69864	642.95056	802.07922	11.80270	646.88293	12.73047	623.27148	-982.54401	
20	0.190	-696.76807	-3.87207	-575.84698	718.02216	5.14451	-491.26764	-768.12378	4.53677	642.86194	802.01996	11.77713	646.92352	12.64008	623.27972	-982.54901	
21	0.200	-696.82343	-3.85199	-575.64093	718.04651	5.16134	-491.27386	-768.09113	4.69796	642.98047	801.99908	11.78108	646.90247	12.73234	623.27594	-982.51532	
22	0.210	-696.83148	-3.79426	-575.65668	718.06140	5.15447	-491.29431	-768.06793	4.71365	642.99487	801.94183	11.75177	646.92560	12.75686	623.26270	-982.52771	
23	0.220	-696.77808	-3.86543	-575.67670	718.04102	5.16896	-491.22662	-768.05261	4.70431	643.02063	801.96704	11.74280	646.90131	12.76479	623.25983	-982.55188	
24	0.230	-696.90631	-3.82621	-575.66235	718.05231	5.13464	-491.27368	-768.03821	4.68499	643.00378	802.05981	11.77929	646.90936	12.78452	623.26227	-982.54694	
25	0.240	-696.94824	-3.77296	-575.63068	718.04279	5.16468	-491.24570	-768.02448	4.68318	643.04053	802.04315	11.79201	646.90222	12.66206	623.28210	-982.55670	
26	0.250	-696.90045	-3.80986	-575.68091	718.04645	5.15946	-491.31155	-768.03137	4.65910	643.01978	802.02252	11.77796	646.90918	12.67245	623.28931	-982.57526	
27	0.260	-696.95880	-3.77402	-575.68365	718.06189	5.18396	-491.25110	-767.99573	4.67123	643.03735	802.02368	11.80813	646.90759	12.75256	623.28668	-982.55511	
28	0.270	-696.88629	-3.74987	-575.67255	718.03009	5.11873	-491.25934	-768.10309	4.72442	643.01782	802.00903	11.76128	646.89874	12.74509	623.28583	-982.54449	
29	0.280	-696.96631	-3.70436	-575.68298	718.04602	5.18302	-491.26126	-768.05603	4.72904	642.97699	801.99719	11.78394	646.89911	12.69028	623.28168	-982.55573	
30	0.290	-696.88477	-3.82918	-575.68195	718.05334	5.14051	-491.29471	-768.04102	4.72728	642.95966	802.12103	11.79688	646.88867	12.71441	623.26477	-982.53925	
31	0.300	-696.91718	-3.80915	-575.65942	717.97614	5.11486	-491.25397	-768.06830	4.70764	643.01312	802.03711	11.81905	646.89380	12.65954	623.27960	-982.55182	
32	0.310	-696.87415	-3.81045	-575.65991	718.04047	5.14051	-491.32925	-768.01776	4.61863	642.99548	802.05469	11.78474	646.89001	12.79409	623.23505	-982.54913	
33	0.320	-696.82440	-3.85777	-575.86322	717.98962	5.17233	-491.27383	-768.00214	4.65942	643.03912	801.99921	11.78158	646.91034	12.69966	623.26715	-982.54144	
34	0.330	-696.88831	-3.85737	-575.66504	718.07141	5.16785	-491.23267	-768.04340	4.73926	642.96997	802.07599	11.88488	646.87646	12.76248	623.26056	-982.56952	
