PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_justBody_Motion_1_1-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.97058	-3.80821	-575.57611	717.93921	5.04920	-491.18799	-768.17627	4.53106	643.42743	802.35907	11.31159	646.46869	12.64524	623.28613	-982.32190	
2	0.010	-696.96753	-3.81443	-575.58441	717.92365	5.04990	-491.19757	-768.18750	4.57166	643.43073	802.46021	11.38549	646.48474	12.60434	623.28711	-982.30389	
3	0.020	-696.96826	-3.84110	-575.58160	717.92987	5.02842	-491.23813	-768.19873	4.52398	643.45416	802.76398	11.04056	646.41205	12.59185	623.27728	-982.29254	
4	0.030	-696.96643	-3.83972	-575.56757	717.96027	5.03852	-491.24832	-768.19043	4.48412	643.51111	802.41486	11.26852	646.50385	12.64678	623.27948	-982.31018	
5	0.040	-696.98938	-3.86162	-575.58795	717.89557	4.99927	-491.17419	-768.15491	4.47006	643.52545	802.35181	11.31702	646.58765	12.63077	623.26227	-982.30603	
6	0.050	-696.95612	-3.83137	-575.58063	717.90924	5.02585	-491.19043	-768.22571	4.52127	643.47620	802.44409	11.32644	646.53302	12.62383	623.28320	-982.32617	
7	0.060	-696.94830	-3.81575	-575.55072	718.01215	5.05902	-491.23618	-768.18353	4.57004	643.46893	802.43701	11.35365	646.45172	12.59644	623.31268	-982.29504	
8	0.070	-696.94293	-3.83505	-575.55035	718.00616	5.04443	-491.23151	-768.20441	4.56358	643.44531	802.43268	11.32867	646.55292	12.65638	623.29272	-982.33337	
9	0.080	-696.95276	-3.83935	-575.58832	717.93921	5.03316	-491.22153	-768.17621	4.46532	643.54865	802.29950	11.29159	646.53217	12.58500	623.29156	-982.32745	
10	0.090	-696.96649	-3.84188	-575.57849	717.97290	5.01666	-491.18179	-768.14716	4.47250	643.49976	802.37933	11.23071	646.53400	12.63793	623.27844	-982.29364	
11	0.100	-696.96552	-3.85419	-575.57813	717.91809	5.08102	-491.22641	-768.14435	4.44138	643.47076	802.39392	11.29755	646.53900	12.57087	623.32513	-982.30121	
12	0.110	-696.94830	-3.83362	-575.58545	717.96057	5.06199	-491.21198	-768.22192	4.54261	643.46344	802.43915	11.32373	646.50128	12.54440	623.30963	-982.27271	
13	0.120	-696.96350	-3.82734	-575.57880	717.95831	5.04638	-491.26160	-768.18445	4.55317	643.45172	802.49115	11.42515	646.58868	12.52072	623.33337	-982.23523	
14	0.130	-696.94153	-3.83353	-575.59253	717.92285	5.03147	-491.17963	-768.15045	4.54806	643.49811	802.32605	11.28538	646.48730	12.57399	623.29303	-982.26404	
15	0.140	-696.94489	-3.83397	-575.55103	717.93060	5.02942	-491.21545	-768.18097	4.48203	643.49188	802.37329	11.25971	646.53424	12.57781	623.28790	-982.25134	
16	0.150	-696.93225	-3.85165	-575.56897	717.96497	5.04669	-491.23376	-768.15533	4.43468	643.50391	802.38831	11.30818	646.52234	12.55780	623.30627	-982.25836	
17	0.160	-696.97174	-3.80861	-575.58490	717.96442	5.05081	-491.22296	-768.21771	4.48835	643.47986	802.39954	11.31631	646.52429	12.58619	623.30634	-982.30591	
18	0.170	-696.95496	-3.82609	-575.57202	717.93152	5.04847	-491.22452	-768.21277	4.52619	643.46753	802.40845	11.42078	646.51410	12.55208	623.30298	-982.25977	
19	0.180	-696.95801	-3.79291	-575.58832	717.96155	5.04508	-491.25580	-768.20020	4.52600	643.48450	802.43146	11.25345	646.48053	12.58736	623.28845	-982.29742	
20	0.190	-696.94592	-3.82898	-575.57977	717.94196	5.05586	-491.20602	-768.20721	4.49494	643.53485	802.72375	10.96304	646.51929	12.57507	623.29382	-982.30365	
21	0.200	-696.97339	-3.83519	-575.58502	717.96320	5.04343	-491.16971	-768.19971	4.48796	643.52045	802.41638	11.31585	646.55408	12.61038	623.29773	-982.28949	
22	0.210	-696.95050	-3.83697	-575.61542	717.98291	5.05281	-491.19476	-768.19586	4.50809	643.44910	802.37140	11.36135	646.55927	12.56180	623.30414	-982.27386	
23	0.220	-696.91223	-3.85184	-575.58453	717.93317	5.05298	-491.18500	-768.40247	5.04347	643.52753	802.43280	11.34359	646.52856	12.61551	623.28876	-982.29639	
24	0.230	-696.93115	-3.82100	-575.57117	717.93671	5.05082	-491.17554	-768.26837	4.70289	643.68555	802.42316	11.36740	646.49438	12.56194	623.29456	-982.27539	
25	0.240	-696.94006	-3.87370	-575.56567	717.93756	5.02641	-491.21686	-768.20819	4.64742	643.63800	802.31592	11.22818	646.51538	12.60760	623.27130	-982.26385	
26	0.250	-696.97705	-3.85422	-575.58142	717.92914	5.04626	-491.23697	-768.23425	4.66553	643.61993	802.37421	11.24932	646.54803	12.54887	623.30670	-982.27771	
27	0.260	-696.94934	-3.85077	-575.57129	717.95062	5.00215	-491.18906	-768.20447	4.58770	643.54956	802.34412	11.23897	646.49017	12.58733	623.29004	-982.30139	
28	0.270	-696.95355	-3.84043	-575.58649	717.94507	5.05617	-491.22241	-768.17004	4.48057	643.58136	802.35461	11.34131	646.55518	12.57251	623.27985	-982.27142	
29	0.280	-696.98468	-3.83030	-575.59827	717.94818	5.07159	-491.24799	-768.13794	4.38485	643.55847	802.38129	11.34819	646.56372	12.60830	623.27582	-982.29095	
30	0.290	-696.97144	-3.83848	-575.56036	717.93817	5.04297	-491.19540	-768.09833	4.37567	643.55768	802.35620	11.36908	646.53052	12.56667	623.29602	-982.27777	
31	0.300	-696.94611	-3.85523	-575.59149	717.93085	5.09146	-491.23947	-768.09882	4.32803	643.54138	802.41461	11.35365	646.55133	12.57501	623.30292	-982.25531	
32	0.310	-696.97278	-3.83914	-575.59015	717.94391	5.06237	-491.23419	-768.07629	4.28391	643.52802	802.40186	11.29619	646.52673	12.56450	623.31677	-982.27936	
33	0.320	-696.97949	-3.82397	-575.57123	717.92157	5.06332	-491.24194	-768.10614	4.33337	643.51031	802.42450	11.30700	646.55389	12.62916	623.29041	-982.30377	
34	0.330	-696.97235	-3.83122	-575.58331	717.91870	5.02771	-491.26755	-768.10712	4.32223	643.53760	802.39850	11.31648	646.51941	12.58914	623.29547	-982.28931	
