PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_Both_Motion_3_2-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-736.35107	99.63287	-539.18951	678.42639	94.19325	-455.06689	-807.09656	-108.29284	661.70624	762.61475	-101.92511	666.68250	-42.79935	788.18109	-828.67499	
2	0.010	-736.36517	99.63374	-539.17566	678.44086	94.15085	-455.08987	-807.14520	-108.18343	661.71820	762.57965	-101.86164	666.58301	-42.80184	788.18604	-828.58466	
3	0.020	-736.36261	99.62365	-539.17932	678.39600	94.22433	-455.03384	-807.13000	-108.18001	661.73743	762.54486	-101.75784	666.57568	-42.79958	788.15283	-828.58270	
4	0.030	-736.37036	99.58939	-539.18854	678.39478	94.20470	-455.07721	-807.12079	-108.15891	661.80603	762.57922	-101.82110	666.61829	-42.80613	788.10883	-828.54785	
5	0.040	-736.34839	99.59836	-539.19849	678.42627	94.15733	-455.07178	-807.14685	-108.24353	661.69781	762.53918	-101.80325	666.57019	-42.84249	788.08069	-828.59552	
6	0.050	-736.40198	99.58542	-539.18243	678.38855	94.17896	-455.12180	-807.14056	-108.20689	661.74890	762.60034	-101.80679	666.55139	-42.89664	788.08398	-828.56458	
7	0.060	-736.37634	99.61611	-539.17877	678.39783	94.19474	-455.10217	-807.12860	-108.21053	661.75592	762.56104	-101.83671	666.60376	-42.82987	788.14746	-828.65308	
8	0.070	-736.37402	99.61945	-539.17847	678.44482	94.18398	-455.05661	-807.13342	-108.25748	661.73700	762.66541	-101.78857	666.55762	-42.82228	788.20190	-828.69531	
9	0.080	-736.34357	99.65162	-539.15436	678.40472	94.23189	-455.02121	-807.14594	-108.21691	661.75983	762.55231	-101.86365	666.57086	-42.76539	788.20062	-828.78687	
10	0.090	-736.33759	99.66934	-539.19678	678.49713	94.07149	-455.08569	-807.13293	-108.25839	661.71216	762.61041	-101.88197	666.60968	-42.78992	788.20508	-828.78253	
11	0.100	-736.36603	99.59161	-539.19586	678.40637	94.21570	-455.07507	-807.12384	-108.23741	661.72595	762.59930	-101.90044	666.59326	-42.73195	788.25134	-828.75427	
12	0.110	-736.32709	99.62059	-539.16766	678.40369	94.18571	-455.09488	-807.11932	-108.28239	661.70715	762.62158	-101.87042	666.61505	-42.80938	788.16156	-828.72400	
13	0.120	-736.35492	99.62360	-539.17877	678.41302	94.19427	-455.06754	-807.09589	-108.23938	661.73401	762.63116	-101.86107	666.60742	-42.83458	788.15814	-828.66571	
14	0.130	-736.34277	99.61186	-539.20349	678.44684	94.14191	-455.07553	-807.14941	-108.16426	661.82739	762.63446	-101.85457	666.58728	-42.78215	788.12488	-828.56964	
15	0.140	-736.33496	99.56101	-539.16559	678.38623	94.18097	-455.11444	-807.13129	-108.20729	661.80066	762.60413	-101.86653	666.59796	-42.84060	788.10760	-828.61945	
16	0.150	-736.36328	99.54862	-539.16931	678.42700	94.19099	-455.04288	-807.13086	-108.16622	661.82709	762.57477	-101.82420	666.58136	-42.85676	788.10205	-828.54156	
17	0.160	-736.37531	99.60151	-539.17426	678.42206	94.17277	-455.11273	-807.08966	-108.24897	661.80554	762.56885	-101.82420	666.60419	-42.83217	788.13184	-828.57532	
18	0.170	-736.31677	99.59014	-539.18060	678.39063	94.19460	-455.11905	-807.02850	-108.36539	661.92828	762.62408	-101.85352	666.59229	-42.86418	788.14575	-828.61462	
19	0.180	-736.33875	99.59986	-539.19391	678.38727	94.22013	-455.06784	-807.02448	-108.39193	661.93860	762.59625	-101.84373	666.58331	-42.81416	788.16962	-828.64868	
20	0.190	-736.33417	99.61868	-539.14355	678.40436	94.21513	-455.07721	-806.96387	-108.50999	661.81384	762.57538	-101.85249	666.61224	-42.77460	788.20038	-828.71655	
21	0.200	-736.36737	99.68446	-539.18750	678.45148	94.20849	-455.02078	-807.07349	-108.36989	661.79736	762.57819	-101.89423	666.59100	-42.78293	788.20953	-828.72443	
22	0.210	-736.36023	99.65995	-539.19122	678.42236	94.20987	-455.07510	-807.05695	-108.32056	661.67200	762.55054	-101.88078	666.58264	-42.80224	788.18945	-828.73676	
23	0.220	-736.34253	99.59332	-539.15710	678.44855	94.16125	-455.06735	-807.03125	-108.32986	661.66223	762.58484	-101.86940	666.62122	-42.83551	788.16217	-828.67383	
24	0.230	-736.33606	99.63576	-539.19464	678.42834	94.19035	-455.07138	-807.03748	-108.25291	661.69360	762.62640	-101.91320	666.58325	-42.81282	788.14429	-828.67944	
25	0.240	-736.32452	99.58617	-539.15820	678.44189	94.16941	-455.07883	-807.05206	-108.24190	661.67493	762.55469	-101.87026	666.58899	-42.85904	788.11530	-828.61902	
26	0.250	-736.35437	99.60960	-539.19623	678.45422	94.14683	-455.09793	-807.04889	-108.24075	661.61383	762.58893	-101.84271	666.55371	-42.84221	788.14276	-828.62848	
27	0.260	-736.34192	99.60997	-539.20911	678.45313	94.16026	-455.06793	-807.04456	-108.21655	661.63019	762.58167	-101.78780	666.58386	-42.80964	788.13605	-828.63068	
28	0.270	-736.35120	99.60303	-539.15875	678.44696	94.18290	-455.00897	-807.00677	-108.30780	661.66595	762.63080	-101.85262	666.58734	-42.81376	788.14160	-828.61603	
29	0.280	-736.35828	99.62043	-539.16125	678.44598	94.18896	-455.04257	-807.03198	-108.39939	661.70038	762.66327	-101.89389	666.65643	-42.81395	788.17010	-828.65643	
30	0.290	-736.29419	99.58248	-539.12946	678.42407	94.18208	-455.02835	-807.31555	-107.99307	661.92950	762.60931	-101.92983	666.67664	-42.79784	788.17352	-828.62573	
31	0.300	-736.29590	99.62189	-539.12531	678.46979	94.20072	-454.97528	-807.28418	-108.06887	661.88843	762.61914	-101.93327	666.63391	-42.83128	788.21564	-828.63867	
32	0.310	-736.29242	99.63879	-539.14795	678.50031	94.11582	-455.07379	-807.29999	-107.81297	661.90234	762.50085	-101.75771	666.59039	-42.79670	788.20758	-828.59656	
33	0.320	-736.33643	99.67693	-539.18359	678.43616	94.16862	-455.07858	-807.20184	-107.77486	661.81891	762.53436	-101.67497	666.58716	-42.86968	788.10681	-828.62054	
34	0.330	-736.37256	99.60890	-539.18549	678.43872	94.15748	-455.08392	-807.13910	-107.76469	661.85547	762.59961	-101.92090	666.56738	-42.81553	788.11108	-828.66498	
