PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_Both_Motion_3_1-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-736.28766	99.58855	-539.17310	678.46466	94.12464	-455.08044	-807.12970	-107.97521	661.74036	762.68188	-101.78345	666.47784	-42.50711	788.22937	-829.03638	
2	0.010	-736.28198	99.64525	-539.18054	678.49719	94.16548	-455.05792	-807.02448	-108.03359	661.81702	762.72656	-101.84281	666.60425	-42.46149	788.21954	-829.05389	
3	0.020	-736.28674	99.61480	-539.17987	678.49341	94.16815	-455.09558	-807.04224	-108.05595	661.80481	762.72394	-101.84510	666.57404	-42.45320	788.22186	-829.06494	
4	0.030	-736.29987	99.60760	-539.17261	678.50659	94.19705	-455.02853	-807.05756	-108.00934	661.82507	762.68835	-101.82204	666.59772	-42.45527	788.19391	-829.04108	
5	0.040	-736.22601	99.59561	-539.18933	678.53119	94.17988	-455.03259	-807.07166	-107.97250	661.75751	762.65399	-101.73555	666.57379	-42.28881	788.16913	-829.07416	
6	0.050	-736.27936	99.65739	-539.16095	678.48822	94.16045	-455.04315	-807.08557	-107.93401	661.82050	762.75494	-101.89453	666.59503	-42.15631	788.19855	-829.09570	
7	0.060	-736.24396	99.66075	-539.17004	678.58124	94.08223	-455.05649	-807.07550	-108.09612	661.79199	762.71240	-101.93089	666.64618	-42.11600	788.21149	-829.08435	
8	0.070	-736.26068	99.63244	-539.14966	678.45520	94.21516	-455.00418	-807.13257	-108.21509	661.78564	762.72754	-101.94497	666.67883	-42.14314	788.14697	-829.06604	
9	0.080	-736.23480	99.54853	-539.16174	678.47845	94.16653	-455.05963	-807.07135	-108.08649	661.84137	762.75995	-102.01236	666.66949	-42.11566	788.17108	-829.04688	
10	0.090	-736.25812	99.53568	-539.13269	678.48517	94.16254	-455.03867	-807.01904	-108.08814	661.89343	762.84479	-101.93562	666.66937	-42.16785	788.12616	-829.00977	
11	0.100	-736.17670	99.46954	-539.14636	678.49695	94.11552	-455.05035	-806.99072	-108.10804	661.86621	762.78473	-101.82987	666.65906	-42.14098	788.04602	-829.04944	
12	0.110	-736.23431	99.49734	-539.16095	678.48676	94.15720	-455.06964	-806.99109	-108.09152	661.88861	762.76691	-102.00439	666.69263	-42.27812	788.00580	-828.94928	
13	0.120	-736.25513	99.48740	-539.13928	678.47754	94.08677	-455.08258	-807.02985	-108.10075	661.89392	762.82782	-101.96249	666.67462	-42.22281	788.02008	-829.03149	
14	0.130	-736.20868	99.51222	-539.19330	678.46576	94.15289	-455.06448	-807.06012	-107.99677	661.90967	762.74060	-101.93170	666.69598	-42.21885	788.04150	-829.06366	
15	0.140	-736.27704	99.62184	-539.15308	678.47656	94.15562	-455.04349	-807.08234	-108.03423	661.85522	762.68445	-101.91811	666.65143	-42.16998	788.09766	-829.11237	
16	0.150	-736.22681	99.59454	-539.14246	678.46832	94.20899	-455.00464	-807.04559	-108.04604	661.83777	762.71887	-101.87695	666.63123	-42.08690	788.16437	-829.19733	
17	0.160	-736.25562	99.60081	-539.15491	678.44513	94.18987	-455.07825	-807.08661	-108.00713	661.87537	762.71857	-101.88103	666.61877	-42.18435	788.10406	-829.18573	
18	0.170	-736.24139	99.60094	-539.14032	678.47522	94.15691	-455.05933	-807.01184	-108.09592	661.87927	762.78137	-101.94356	666.63831	-42.16527	788.11578	-829.18616	
19	0.180	-736.22192	99.61324	-539.15570	678.46185	94.15941	-455.07327	-807.01813	-108.10579	661.84589	762.72321	-101.91283	666.62689	-42.12862	788.14313	-829.09381	
20	0.190	-736.29022	99.68005	-539.19556	678.51337	94.12751	-455.05603	-807.01550	-107.98449	661.83014	762.70416	-101.89807	666.58588	-42.18806	788.05615	-829.06268	
21	0.200	-736.26636	99.63029	-539.18628	678.50836	94.19151	-455.00925	-807.12781	-107.87842	661.77081	762.70471	-101.85979	666.57062	-42.16425	788.05884	-829.01770	
22	0.210	-736.32434	99.71522	-539.22668	678.50409	94.14028	-455.05536	-807.11261	-107.82145	661.75317	762.66034	-101.88648	666.58893	-42.18694	788.02338	-828.92157	
23	0.220	-736.29529	99.61663	-539.21234	678.47632	94.15938	-455.05240	-807.08197	-107.86480	661.78058	762.68549	-101.83614	666.62469	-42.23922	787.96460	-828.89453	
24	0.230	-736.27289	99.63958	-539.17755	678.49512	94.17849	-455.01520	-807.02893	-108.02773	661.87762	762.63629	-101.86436	666.60223	-42.21414	787.96826	-828.94910	
25	0.240	-736.21320	99.56064	-539.18481	678.47705	94.16666	-455.04343	-807.01526	-108.01758	661.92444	762.80011	-101.86246	666.64996	-42.21391	787.98480	-828.99323	
26	0.250	-736.19299	99.52930	-539.17969	678.47656	94.16138	-455.04028	-807.00446	-108.06213	661.89526	762.73810	-101.95551	666.69489	-42.16698	787.98584	-829.04620	
27	0.260	-736.18695	99.49778	-539.15918	678.47711	94.17784	-455.01700	-807.00409	-108.07543	661.90729	762.75281	-101.97204	666.71808	-42.16280	787.95178	-829.10248	
28	0.270	-736.24109	99.57055	-539.13605	678.46863	94.17030	-455.04150	-807.00854	-108.10576	661.88263	762.69031	-101.98586	666.70245	-42.18526	788.06506	-829.13232	
29	0.280	-736.23999	99.63176	-539.14014	678.44464	94.20514	-455.06583	-807.03979	-108.04527	661.94177	762.70160	-101.98334	666.71698	-42.11150	788.07288	-829.19464	
30	0.290	-736.26880	99.59049	-539.14264	678.52338	94.20800	-454.96027	-807.05579	-108.00814	661.90643	762.61798	-101.95296	666.76416	-42.15475	788.04395	-829.18713	
31	0.300	-736.20703	99.58580	-539.14661	678.50397	94.16793	-455.00955	-807.04358	-108.05016	661.89435	762.65631	-101.96804	666.74707	-42.15050	788.03619	-829.09320	
32	0.310	-736.20276	99.50917	-539.16620	678.48749	94.17004	-455.04709	-807.00018	-108.03381	661.94305	762.70953	-101.87632	666.77380	-42.12556	787.98920	-829.10187	
33	0.320	-736.19623	99.50797	-539.14325	678.46948	94.17178	-455.04929	-807.01459	-108.04620	661.92120	762.68896	-101.80084	666.73407	-42.17544	787.93903	-829.02960	
34	0.330	-736.23413	99.54442	-539.15826	678.47296	94.17532	-455.01779	-807.02240	-108.06802	661.87604	762.68152	-101.76990	666.74078	-42.18159	787.99268	-828.99188	
