PathFileType	4	(X/Y/Z)	D:\TRACE\spotREDO_2-26-24\spot_Both_Motion_1_1-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-696.96368	-3.78155	-575.68842	717.85547	4.96927	-491.29214	-767.89410	4.22951	643.06268	801.88403	11.84420	647.05396	12.45279	623.37018	-982.58716	
2	0.010	-696.94690	-3.80269	-575.64587	717.82379	5.07003	-491.37689	-768.15082	4.72573	643.00763	801.88043	11.83933	647.06287	12.50123	623.37976	-982.56799	
3	0.020	-696.93787	-3.77246	-575.67151	717.79803	5.14165	-491.38425	-767.89807	4.29575	643.05701	801.86060	11.84262	647.05469	12.48013	623.36377	-982.62537	
4	0.030	-696.91992	-3.83486	-575.64905	717.80579	5.08759	-491.37585	-767.91211	4.26240	643.06494	801.85608	11.83688	647.05829	12.49927	623.35321	-982.61066	
5	0.040	-696.99158	-3.78050	-575.63690	717.76434	5.10740	-491.45782	-767.94604	4.35594	643.06067	801.83466	11.85254	647.05762	12.45967	623.37280	-982.46216	
6	0.050	-696.90155	-3.83762	-575.66547	717.80530	5.11738	-491.45044	-768.18414	4.80534	643.04962	801.90729	11.87890	647.04236	12.58195	623.31836	-982.42468	
7	0.060	-696.97083	-3.83371	-575.65863	717.73145	5.17209	-491.47656	-767.89856	4.32817	643.07849	801.92102	11.87356	647.04456	12.54095	623.35559	-982.27594	
8	0.070	-696.94043	-3.83534	-575.66498	717.81549	5.17219	-491.42294	-767.96014	4.34207	643.02539	801.88257	11.83020	647.05017	12.53877	623.34369	-982.27704	
9	0.080	-696.95795	-3.80259	-575.66315	717.86316	5.06772	-491.34625	-768.10785	4.66640	643.07574	801.85065	11.83357	647.04865	12.51075	623.34998	-982.26721	
10	0.090	-696.89581	-3.85431	-575.65582	717.87646	4.95545	-491.32968	-767.89502	4.30008	643.05884	801.83826	11.84493	647.04810	12.57847	623.33734	-982.31885	
11	0.100	-696.94391	-3.80170	-575.66467	717.96320	5.14056	-491.30023	-767.95923	4.33881	643.07288	801.86206	11.82127	647.05627	12.50386	623.37860	-982.38501	
12	0.110	-696.94489	-3.82560	-575.65552	717.98486	5.15766	-491.29413	-767.86957	4.30800	643.04987	801.87073	11.83160	647.05060	12.51290	623.38074	-982.45209	
13	0.120	-696.94147	-3.81406	-575.64252	717.94946	5.14814	-491.27530	-768.12811	4.71660	643.06470	801.84790	11.81452	647.05530	12.44606	623.36987	-982.55200	
14	0.130	-696.92633	-3.80715	-575.66632	718.00549	5.16068	-491.29535	-767.82404	4.19118	643.10754	801.74524	11.68478	647.00366	12.51000	623.37268	-982.52734	
15	0.140	-696.95227	-3.81759	-575.65582	717.94348	5.12737	-491.28174	-767.87085	4.27544	643.12207	801.65631	11.63690	647.04639	12.46980	623.35602	-982.53894	
16	0.150	-696.93689	-3.80689	-575.64990	717.97046	5.12871	-491.31039	-767.91827	4.36059	643.07440	801.52283	11.53102	647.05109	12.56537	623.32050	-982.48071	
17	0.160	-696.97565	-3.77507	-575.64240	717.97437	5.15102	-491.29730	-767.92419	4.41941	643.08173	801.48022	11.54648	647.06464	12.50362	623.35614	-982.46271	
18	0.170	-696.96429	-3.78490	-575.67798	717.98633	5.13424	-491.30826	-767.97156	4.41347	643.01678	801.92780	11.87827	646.88782	12.55030	623.33752	-982.40906	
19	0.180	-696.96008	-3.79968	-575.65515	717.95807	5.13974	-491.27222	-768.09265	4.33071	642.99170	801.93201	11.79523	646.92212	12.52575	623.34363	-982.41180	
20	0.190	-696.95996	-3.79260	-575.62476	717.95636	5.14922	-491.25983	-768.07635	4.33822	642.99847	801.87750	11.77464	646.93964	12.54448	623.36255	-982.40723	
21	0.200	-696.95685	-3.80424	-575.65985	717.95892	5.15407	-491.22748	-767.92023	4.30711	643.05713	801.87695	11.78824	646.92615	12.54513	623.37445	-982.39331	
22	0.210	-696.96875	-3.78382	-575.65161	717.95911	5.14892	-491.23657	-767.89874	4.31050	643.05133	801.93286	11.79182	646.93872	12.51005	623.36780	-982.39441	
23	0.220	-696.96765	-3.77725	-575.64807	717.98059	5.16760	-491.25101	-767.88538	4.30460	643.06909	801.92694	11.82086	646.94489	12.50327	623.38861	-982.38379	
24	0.230	-696.93579	-3.82815	-575.64795	717.98370	5.14850	-491.24258	-768.13538	4.72388	643.02875	801.92566	11.82837	646.92273	12.55325	623.38879	-982.39319	
25	0.240	-696.96436	-3.73527	-575.64526	717.98047	5.17509	-491.25201	-767.89697	4.34829	643.06573	801.90466	11.79164	646.94739	12.53284	623.37500	-982.39465	
26	0.250	-696.98938	-3.77166	-575.65887	717.97351	5.14302	-491.22742	-768.02344	4.62742	642.99994	801.90503	12.02122	646.86603	12.57639	623.36456	-982.35413	
27	0.260	-696.93604	-3.79334	-575.66943	717.96680	5.13618	-491.29019	-768.05084	4.69452	643.02087	801.83923	11.84908	646.91571	12.56313	623.32910	-982.41119	
28	0.270	-696.96997	-3.81994	-575.65930	717.96356	5.17577	-491.24323	-768.15057	4.86101	643.00409	801.88110	11.76072	646.92590	12.57757	623.32709	-982.41351	
29	0.280	-696.94617	-3.83706	-575.66602	717.95435	5.12459	-491.28406	-768.16071	4.65417	643.00409	801.88586	11.82915	646.93536	12.57240	623.33630	-982.39636	
30	0.290	-696.92114	-3.79585	-575.63147	717.93323	5.12901	-491.24207	-767.87006	4.32859	643.05981	801.86230	11.69680	646.91779	12.51557	623.35114	-982.54883	
31	0.300	-696.93695	-3.81227	-575.65546	717.98834	5.18035	-491.27271	-768.00183	4.63124	643.04193	801.92316	11.73161	646.93848	12.57469	623.34113	-982.52979	
32	0.310	-696.94537	-3.78497	-575.65509	717.95050	5.16634	-491.29761	-768.10248	4.64564	643.01160	801.84967	11.82355	646.93878	12.49198	623.33856	-982.61664	
33	0.320	-696.96820	-3.76633	-575.66040	717.96350	5.14372	-491.25204	-768.06555	4.75158	642.98962	801.90613	11.78701	646.92712	12.53148	623.35504	-982.62115	
34	0.330	-696.96234	-3.79120	-575.66107	717.94745	5.11910	-491.28250	-768.11755	4.61796	643.00989	801.87238	11.73749	646.91888	12.54912	623.37634	-982.46283	
