-4.297604188390229396e-01,-9.492856747201330325e-01,3.555003620882610793e+00
-4.420684574579508141e-01,-9.532317620650505585e-01,3.556518039651693552e+00
-4.520212687935246665e-01,-9.556980130229931758e-01,3.552335271935729288e+00
-4.625094719247297981e-01,-9.567796420281068359e-01,3.552479011277707155e+00
-4.753464421662819683e-01,-9.657704869864368602e-01,3.569550693316374090e+00
-4.806370196742775769e-01,-9.652860721663328869e-01,3.548447137175946065e+00
-4.901762842954453525e-01,-9.684821746110565677e-01,3.547112203237421824e+00
-4.993506718006415768e-01,-9.756100257230376771e-01,3.548147227976370388e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.364671199597849105e-01,-1.015347383020509309e+00,3.564019778312921716e+00
-5.533945130373583154e-01,-1.036867556385703715e+00,3.614741149950224663e+00
-5.610317054417239824e-01,-1.040843619033515299e+00,3.609906929562140210e+00
-5.709702463256204341e-01,-1.044676890008480630e+00,3.604209763287276491e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.033734580982141882e-01,-1.075921376247052974e+00,3.673802881581927693e+00
-6.166161089851716071e-01,-1.082550767409065751e+00,3.671151814250001699e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.429512254514839764e-01,-1.099659941979602262e+00,3.664034794449412935e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.772975014731160703e-01,-1.127731082110130512e+00,3.686336552895416396e+00
-6.853396116782228820e-01,-1.128089585034622644e+00,3.654522423763460370e+00
-6.953793525585281188e-01,-1.135750460882194002e+00,3.652423465696394533e+00
-7.101744750512436477e-01,-1.149101637768872974e+00,3.679939254455406150e+00
-7.165734602723425883e-01,-1.145443531016080430e+00,3.655399545580979126e+00
-7.180858885106039535e-01,-1.138865229405318757e+00,3.619434720904256331e+00
-7.324256160281803485e-01,-1.148719796838160834e+00,3.644139314201909396e+00
-7.473493544301155200e-01,-1.161108454060043371e+00,3.670881790760561092e+00
-7.570020202134268850e-01,-1.165158423891663686e+00,3.671227174164921614e+00
-7.708258809814843016e-01,-1.176924721480190561e+00,3.695788345760910865e+00
-7.739573621081272670e-01,-1.174710850380766836e+00,3.668318145719203116e+00
-7.712430411603230507e-01,-1.169251057290292328e+00,3.634252382375825263e+00
-7.839645873307348189e-01,-1.181376207333295625e+00,3.665509853158455567e+00
-7.870140073701358263e-01,-1.182615670503960548e+00,3.663360159726312570e+00
-7.903479705014021528e-01,-1.185143984066100220e+00,3.662374480301881619e+00
-7.860520837059319366e-01,-1.174947376570669055e+00,3.630614671376168001e+00
-7.909520400468950108e-01,-1.180262490481624349e+00,3.641097674805566342e+00
-8.042609995669989242e-01,-1.198058117981338100e+00,3.690010916722505474e+00
-7.942886404789276655e-01,-1.180289240438558984e+00,3.640711025909230791e+00
-8.004133432724029884e-01,-1.185224379579788767e+00,3.661210725886510531e+00
-7.948493020271912846e-01,-1.175727316218888818e+00,3.631848671005971418e+00
-7.981476642106730690e-01,-1.179019958672645307e+00,3.630625222838819166e+00
-7.981476642106730690e-01,-1.179019958672645307e+00,3.630625222838819166e+00
-7.981476642106730690e-01,-1.179019958672645307e+00,3.630625222838819166e+00
-8.089372255022801994e-01,-1.190720137582775173e+00,3.680451128184750509e+00
-8.033280755302512066e-01,-1.180464722255198717e+00,3.659709109896896795e+00
-7.949086491344641292e-01,-1.169193177940230477e+00,3.633506138910141292e+00
-7.942604206215583273e-01,-1.172642276564751951e+00,3.650354212711063528e+00
-7.909441278779009155e-01,-1.169330200869167946e+00,3.651556695526640528e+00
-7.876277249399997737e-01,-1.166017999256715010e+00,3.652754764479558158e+00
-7.779923269085862181e-01,-1.156273766433767669e+00,3.636745196453036844e+00
-7.737400668002135662e-01,-1.152818843325823517e+00,3.637537285328880987e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.546876009531762186e-01,-1.170855739490617387e+00,3.684421760719160055e+00
-7.416370284143647407e-01,-1.173632535520423348e+00,3.692127034695744214e+00
-7.288243497429323092e-01,-1.173087594228778396e+00,3.697488373539491668e+00
-7.166602260832840576e-01,-1.170915240077407882e+00,3.706549909684587529e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.663999896414276591e-01,-1.131802365770999685e+00,3.651677401048793126e+00
-6.643580185026503049e-01,-1.143218587265285580e+00,3.707052257951060081e+00
-6.578720395413996114e-01,-1.148295047786871859e+00,3.739236683073551060e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.194606732165989227e-01,-1.108598262438150295e+00,3.646814095315813464e+00
-6.101826557933636153e-01,-1.108689432799263130e+00,3.662582347583694720e+00
-5.962092167103554274e-01,-1.096370926043095606e+00,3.634428599914818481e+00
-5.851544456193544796e-01,-1.085385024676745136e+00,3.618823349010028778e+00
-5.797667649950433155e-01,-1.085656371292447187e+00,3.637949753008152598e+00
-5.758327188845907552e-01,-1.090330129942475246e+00,3.672177691774663799e+00
-5.593926150852089885e-01,-1.067414515324368374e+00,3.610248406638274066e+00
-5.559041480444262273e-01,-1.072395780979366497e+00,3.642375191658965061e+00
-5.438462113760447192e-01,-1.061348481540140831e+00,3.623563121102543860e+00
-5.341408496613909707e-01,-1.053545347525417730e+00,3.615088118981428789e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.124306980933860389e-01,-1.037604513250951266e+00,3.585404114539805231e+00
-5.025003186025742696e-01,-1.037895206575901508e+00,3.584289932326674144e+00
-4.923533656641361778e-01,-1.023547934682329519e+00,3.540971477181870775e+00
-4.916955941846841704e-01,-1.026271556913237903e+00,3.553614278458736120e+00
-4.923291113236183403e-01,-1.019488982058569304e+00,3.541493599723471775e+00
-5.014038539883332035e-01,-1.034895051003918320e+00,3.588810124693729176e+00
-5.023150810703458369e-01,-1.022852884159922704e+00,3.555319808410176474e+00
-5.091999556854265307e-01,-1.021385918748365818e+00,3.552569683687293089e+00
-5.183378835214006441e-01,-1.022969955630317562e+00,3.554238759549904092e+00
-5.278702890198667674e-01,-1.021242147237270581e+00,3.547399101012294942e+00
-5.518651943963528428e-01,-1.046447776858795864e+00,3.630596896952289931e+00
-5.626608308022261751e-01,-1.044760878866393350e+00,3.614421158889822294e+00
-5.771465647310268787e-01,-1.051290095823589565e+00,3.626943251349199482e+00
-5.907624299444632632e-01,-1.042554580092935002e+00,3.609777891191963572e+00
-5.955117515117082094e-01,-1.025493028019147435e+00,3.549350060306919907e+00
-6.020784944982199294e-01,-1.025170278092778053e+00,3.544620228649313809e+00
-6.119905750032468283e-01,-1.035216978610547844e+00,3.578808657848814967e+00
-6.102428587524221237e-01,-1.030957597046330498e+00,3.563957679750313190e+00
-6.072034765621231456e-01,-1.029022822816765714e+00,3.560550182931968344e+00
-6.117581350893064318e-01,-1.045268895941519505e+00,3.611191887588492300e+00
-6.010755766489928043e-01,-1.029630364090861505e+00,3.563191726480714028e+00
-6.035017842416672273e-01,-1.037975110894054254e+00,3.592233995832206706e+00
-6.002542356804329016e-01,-1.037952775383992998e+00,3.592508584000185134e+00
-5.931215393758300092e-01,-1.027611265184251943e+00,3.559838500043976506e+00
-5.914111931853214266e-01,-1.029563806783406976e+00,3.564007098855169975e+00
-5.883227984301928615e-01,-1.030546759903113285e+00,3.564893128543087375e+00
-5.885534232754366935e-01,-1.029341620392003609e+00,3.566581854077918390e+00
-5.862926074579578595e-01,-1.023270031808641845e+00,3.548278789065472338e+00
-5.886115633132089631e-01,-1.025692573692168263e+00,3.562560874567204827e+00
-5.906911125554323849e-01,-1.025825103249637493e+00,3.565599891087951168e+00
-5.873290584054988717e-01,-1.016597870627377276e+00,3.530496657835473062e+00
-5.908411197173173424e-01,-1.019656720443132603e+00,3.546904981306537419e+00
-5.867748107148327286e-01,-1.011937305731220205e+00,3.522863746684939734e+00
-5.859129136578281605e-01,-1.006011322495210747e+00,3.528662563118492468e+00
-5.844984820683932769e-01,-1.010021412381097772e+00,3.555044879088381293e+00
-5.783255142425971496e-01,-1.006157395090160112e+00,3.563027825875058063e+00
-5.667157086265410815e-01,-9.968834217851436641e-01,3.557990879963446318e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.428024112098139842e-01,-9.956083685313570353e-01,3.583402812901169465e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.642703846840854354e-01,-9.954909894622581135e-01,3.599310018702834846e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.253614720197628207e-01,-9.890810675164611876e-01,3.594362643725427464e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
