__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680720689.202695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.183052,1.000000,0.000000,0.329657,0.174032,-0.510755,1.030051,1.000000,1.000000,1.000000,-0.260842,0.160083,-0.509117,0.000000,1.000000,1.000000,2.000000,0.347731,-0.175903,-0.509115,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.202927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.193108,1.000000,0.000000,0.329657,0.174032,-0.510755,1.030051,1.000000,1.000000,1.000000,-0.260842,0.160083,-0.509117,0.000000,1.000000,1.000000,2.000000,0.347731,-0.175903,-0.509115,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.203965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.203420,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260842,0.160083,-0.509117,0.000000,1.000000,1.000000,2.000000,0.347731,-0.175903,-0.509115,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.213645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.212957,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260846,0.160082,-0.509122,0.000000,1.000000,1.000000,2.000000,0.347731,-0.175903,-0.509115,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.224612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.222928,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260846,0.160082,-0.509122,0.000000,1.000000,1.000000,2.000000,0.347731,-0.175903,-0.509115,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.233982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.233010,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260846,0.160082,-0.509122,0.000000,1.000000,1.000000,2.000000,0.347735,-0.175903,-0.509110,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.241847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680720689.243679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.242891,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260846,0.160082,-0.509122,0.000000,1.000000,1.000000,2.000000,0.347735,-0.175903,-0.509110,0.000000,1.000000,1.000000,3.000000,-0.299422,-0.173227,-0.507522,0.997712,1.000000
1680720689.254639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680720689.252953,1.000000,0.000000,0.329652,0.174041,-0.510759,1.030051,1.000000,1.000000,1.000000,-0.260846,0.160082,-0.509122,0.000000,1.000000,1.000000,2.000000,0.347735,-0.175903,-0.509110,0.000000,1.000000,1.000000,3.000000,-0.299410,-0.173227,-0.507522,0.997712,1.000000
1680720689.254814,,,,,,,-4.080000,0.874456,0.000000,18.750000,1.660619,0.000010,7.740000,0.091492,0.000000,13.310000,0.097130,-0.000000,-7.280000,0.919708,0.000000,24.800000,1.652561,0.000014,-6.080000,0.910003,-0.000000,17.580000,1.659426,-0.000133,-4.020000,0.838217,0.001353,22.100000,1.643947,0.000000,-9.630000,-0.094887,0.000006,-7.600000,-0.123015,-0.000000,1680720689.253216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
