__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680728890.549558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.532818,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275492,-0.160391,-0.512575,0.000000,1.000000
1680728890.549926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.542943,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275492,-0.160391,-0.512575,0.000000,1.000000
1680728890.550024,0.000000,0.000000,-0.507000,-0.276000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728890.554194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.553353,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275492,-0.160391,-0.512575,0.000000,1.000000
1680728890.563277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.562765,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275501,-0.160390,-0.512585,0.000000,1.000000
1680728890.573895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.572771,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275501,-0.160390,-0.512585,0.000000,1.000000
1680728890.574274,,,,,,,-3.410000,0.886536,-0.000000,16.360000,1.672189,-0.000003,8.340000,0.090744,-0.000000,8.820000,0.121558,0.000000,-3.580000,0.868608,0.000000,20.020000,1.657362,-0.000000,-5.060000,0.909691,-0.000000,18.900000,1.676974,-0.000000,-5.670000,0.895262,0.000000,22.130000,1.663080,0.001194,-8.670000,-0.099124,-0.000000,-7.390000,-0.130743,-0.000000,1680728890.573219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728890.583543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.582777,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275501,-0.160390,-0.512585,0.000000,1.000000
1680728890.593502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.592965,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275501,-0.160390,-0.512585,0.000000,1.000000
1680728890.604005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728890.602912,1.000000,0.000000,0.332941,0.171630,-0.513549,0.000000,1.000000,1.000000,1.000000,-0.287494,0.155770,-0.512432,0.942205,1.000000,1.000000,2.000000,0.343475,-0.175890,-0.513378,0.980450,1.000000,1.000000,3.000000,-0.275501,-0.160390,-0.512585,0.000000,1.000000
