PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_body_motion_1_10-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-782.89789	13.37331	-651.25568	784.76117	11.10351	-626.81598	-714.01703	10.87778	487.21390	692.91998	8.71930	588.98962	5.08071	742.36224	-959.95001	
2	0.010	-782.93402	13.38402	-651.25134	784.75159	11.13169	-626.78015	-713.99579	10.92390	487.26443	692.89044	8.71568	588.99945	5.10813	742.33551	-959.95062	
3	0.020	-783.01501	13.45859	-651.20770	784.74084	11.11548	-626.78070	-714.05054	10.89359	487.24713	692.93884	8.72499	588.97833	5.07779	742.36542	-959.98633	
4	0.030	-782.99701	13.38236	-651.23926	784.71729	11.08333	-626.80481	-714.04480	10.89359	487.20593	692.92126	8.72173	588.99939	5.06260	742.33868	-959.98218	
5	0.040	-782.94653	13.34964	-651.25470	784.70856	11.08362	-626.80829	-714.03198	10.86757	487.23105	692.95660	8.73332	588.97919	5.09942	742.30048	-959.96423	
6	0.050	-782.89838	13.33148	-651.29089	784.75647	11.10719	-626.80603	-713.99976	10.87593	487.24173	692.98352	8.77189	588.98309	5.13943	742.28613	-959.98230	
7	0.060	-782.87836	13.32655	-651.24701	784.74268	11.09451	-626.78650	-714.00946	10.89874	487.22092	692.98358	8.74755	589.01514	5.06304	742.32098	-959.96161	
8	0.070	-782.91016	13.34338	-651.25092	784.73492	11.04564	-626.79022	-714.02148	10.90355	487.23801	692.92365	8.71253	588.97479	5.07391	742.29608	-959.93311	
9	0.080	-782.95038	13.34255	-651.23981	784.71283	11.05678	-626.78754	-714.00366	10.89472	487.22061	692.95746	8.77888	588.99402	4.87819	742.40570	-960.07904	
10	0.090	-782.95416	13.36789	-651.22174	784.72882	11.06894	-626.80829	-714.04077	10.86812	487.24518	692.96533	8.74241	589.01056	5.05592	742.31061	-959.91010	
11	0.100	-782.95880	13.37473	-651.22571	784.72845	11.10433	-626.81366	-714.01953	10.86755	487.23785	692.85370	8.72801	589.00256	5.05447	742.34467	-959.91199	
12	0.110	-782.92096	13.37094	-651.24200	784.75494	11.12861	-626.79547	-713.98431	10.86689	487.22885	692.90167	8.72415	589.01038	4.92678	742.48175	-960.07605	
13	0.120	-782.94971	13.39897	-651.20282	784.73578	11.10026	-626.77820	-714.06244	10.87700	487.23367	692.92310	8.72266	589.02478	5.04162	742.35333	-959.90570	
14	0.130	-782.93805	13.31729	-651.25171	784.73969	11.08842	-626.76758	-714.03162	10.87748	487.21387	692.92828	8.68463	588.99615	5.06682	742.33942	-959.91760	
15	0.140	-782.92712	13.30647	-651.24603	784.73651	11.08560	-626.79114	-714.01239	10.86686	487.20651	692.93341	8.72443	588.98706	5.07780	742.29492	-959.93170	
16	0.150	-782.90234	13.32777	-651.29224	784.72546	11.07219	-626.80377	-713.98315	10.88539	487.18832	692.88306	8.76999	589.01593	5.20048	742.22675	-959.89166	
17	0.160	-782.95557	13.39091	-651.30090	784.76202	11.09815	-626.79761	-714.03741	10.89205	487.19269	692.92279	8.74707	588.99164	5.06056	742.31024	-959.93884	
18	0.170	-782.97821	13.42017	-651.23431	784.73669	11.08122	-626.80933	-714.04053	10.92534	487.20505	692.99164	8.76075	589.01447	5.11871	742.30780	-959.94818	
19	0.180	-782.97345	13.39477	-651.23914	784.72394	11.09902	-626.78735	-714.09766	10.88651	487.19977	692.95416	8.75225	588.98590	5.08293	742.30933	-959.98114	
20	0.190	-782.95850	13.34707	-651.25311	784.73077	11.08504	-626.79156	-714.06372	10.88638	487.20709	692.92981	8.72238	588.97034	5.08488	742.33295	-959.97369	
21	0.200	-782.94696	13.38685	-651.25262	784.74872	11.11655	-626.79333	-714.02502	10.85400	487.22470	692.92670	8.74645	588.99707	5.08188	742.35675	-959.96820	
22	0.210	-782.90063	13.34530	-651.27039	784.77454	11.11395	-626.82074	-714.02380	10.88023	487.19904	692.93799	8.71516	588.98535	5.13081	742.30914	-959.95831	
23	0.220	-783.01495	13.41980	-651.22003	784.73962	11.11818	-626.81384	-714.00720	10.88395	487.22379	692.95093	8.72052	588.98578	5.06514	742.35016	-959.91675	
24	0.230	-782.97382	13.39601	-651.20990	784.74738	11.07297	-626.80121	-714.07990	10.86763	487.21613	692.93781	8.75451	589.00433	5.05725	742.36261	-959.93115	
25	0.240	-782.98029	13.37567	-651.22906	784.72394	11.06733	-626.78693	-714.04895	10.87994	487.23898	692.95801	8.77901	588.99786	4.94247	742.43134	-960.07977	
26	0.250	-782.97424	13.36967	-651.23987	784.75165	11.08368	-626.80188	-714.04199	10.87559	487.22644	692.94293	8.75454	589.00049	5.06267	742.28961	-959.88580	
27	0.260	-782.92566	13.34357	-651.26440	784.76251	11.08083	-626.80389	-714.02655	10.88881	487.21085	692.95483	8.75350	588.99731	5.07777	742.32422	-959.87750	
28	0.270	-782.93506	13.37060	-651.22723	784.76428	11.06105	-626.79907	-714.00525	10.86077	487.22443	692.97559	8.73597	589.00861	5.06213	742.33124	-959.89905	
29	0.280	-782.90295	13.32560	-651.25513	784.74396	11.09981	-626.79010	-714.01575	10.86821	487.23331	692.96289	8.77784	589.00104	4.94333	742.44281	-960.08270	
30	0.290	-782.94385	13.37762	-651.23511	784.73480	11.11400	-626.78967	-714.04572	10.84621	487.22488	692.95245	8.72360	589.00500	5.05964	742.34839	-959.92603	
31	0.300	-782.91016	13.37515	-651.26440	784.73291	11.09344	-626.76770	-714.07349	10.85221	487.22543	692.91235	8.71364	589.00879	5.10071	742.31482	-959.93256	
32	0.310	-782.99231	13.37945	-651.23407	784.72449	11.09282	-626.80981	-714.00598	10.88676	487.23691	692.94958	8.76564	589.01501	4.94391	742.44153	-960.10162	
33	0.320	-782.98151	13.39823	-651.24213	784.72278	11.12361	-626.80096	-714.02692	10.88048	487.22794	692.88513	8.71001	588.99133	5.07457	742.31366	-959.96094	
34	0.330	-782.96808	13.39208	-651.22296	784.70923	11.08647	-626.79767	-714.00067	10.88664	487.24249	692.86938	8.66043	588.97821	4.89769	742.47467	-960.14014	
35	0.340	-782.95361	13.35571	-651.24231	784.74670	11.06077	-626.80286	-714.00635	10.88418	487.23669	692.92255	8.73002	588.98212	5.09143	742.31482	-959.96411	
