PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_body_motion_2_8-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      1711	5	mm	100.00	1	      1711
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-783.01831	13.49117	-650.94641	784.61200	11.05866	-626.88074	-713.34558	10.77068	487.46347	693.43256	8.83609	589.47321	4.87849	742.27832	-959.55835	
2	0.010	-782.97864	13.45352	-650.94849	784.59161	11.07695	-626.89600	-713.34540	10.77792	487.47568	693.42523	8.81061	589.49841	4.89739	742.28424	-959.61768	
3	0.020	-782.96100	13.44702	-650.97113	784.61658	11.11901	-626.88098	-713.34656	10.77798	487.45645	693.41711	8.82099	589.48340	4.90612	742.31012	-959.63477	
4	0.030	-783.03821	13.48397	-650.97272	784.61255	11.15583	-626.86926	-713.34094	10.79878	487.43616	693.40491	8.82062	589.49915	4.92490	742.30847	-959.66064	
5	0.040	-782.97534	13.43697	-650.94653	784.60577	11.13889	-626.89886	-713.33215	10.77590	487.44424	693.40125	8.81903	589.50232	4.91647	742.33203	-959.70789	
6	0.050	-782.97247	13.44428	-650.96271	784.60132	11.10336	-626.88715	-713.32605	10.78594	487.46539	693.41406	8.81824	589.50885	4.95958	742.28809	-959.70819	
7	0.060	-782.99121	13.42137	-650.96503	784.62048	11.10024	-626.87634	-713.36066	10.78859	487.45160	693.41919	8.82931	589.48932	4.94285	742.29492	-959.74341	
8	0.070	-782.99194	13.44472	-650.93011	784.59277	11.09737	-626.87683	-713.34009	10.76705	487.46167	693.36902	8.82236	589.49335	4.90701	742.25800	-959.74414	
9	0.080	-782.95581	13.45390	-650.96368	784.59558	11.11355	-626.88647	-713.35944	10.77173	487.47131	693.43512	8.82860	589.48511	4.93366	742.26196	-959.70422	
10	0.090	-782.96979	13.39468	-650.92529	784.59583	11.10703	-626.87268	-713.35168	10.81442	487.45135	693.39844	8.85332	589.49298	4.91794	742.23541	-959.69366	
11	0.100	-782.98743	13.40787	-650.94189	784.59998	11.09166	-626.86200	-713.37268	10.78849	487.49493	693.41107	8.82228	589.48206	4.93252	742.25940	-959.68250	
12	0.110	-782.93317	13.34751	-650.95233	784.58081	11.08203	-626.85706	-713.34387	10.79369	487.48236	693.40167	8.85833	589.48779	4.90941	742.25098	-959.68909	
13	0.120	-782.91400	13.37318	-650.97961	784.60071	11.07242	-626.88617	-713.35809	10.84056	487.45056	693.40924	8.81004	589.47546	4.94783	742.24146	-959.62848	
14	0.130	-782.97760	13.42662	-650.95996	784.62292	11.10955	-626.87952	-713.32709	10.80733	487.44186	693.44550	8.82049	589.50635	4.86971	742.31610	-959.62079	
15	0.140	-782.93378	13.43504	-650.91290	784.60712	11.13106	-626.87775	-713.31702	10.74743	487.46307	693.39740	8.82318	589.48932	4.91203	742.34161	-959.64728	
16	0.150	-782.96570	13.40823	-650.98651	784.60181	11.12059	-626.88824	-713.33459	10.77065	487.45831	693.38159	8.81337	589.48645	4.86668	742.30670	-959.59540	
17	0.160	-782.98529	13.43608	-650.92719	784.59235	11.07546	-626.88184	-713.36951	10.78562	487.45242	693.41382	8.83210	589.50372	4.88766	742.27673	-959.58862	
18	0.170	-782.98547	13.42812	-650.94421	784.58527	11.07741	-626.89532	-713.33954	10.78096	487.44986	693.40198	8.82168	589.47699	4.90887	742.26361	-959.61560	
19	0.180	-782.97717	13.42354	-650.91962	784.58948	11.10103	-626.89752	-713.32874	10.83570	487.46567	693.42535	8.83048	589.47491	4.91375	742.25537	-959.63733	
20	0.190	-782.96106	13.41602	-650.94397	784.57336	11.10398	-626.88330	-713.33295	10.78757	487.43381	693.39465	8.84187	589.51825	4.88413	742.26740	-959.67975	
21	0.200	-783.00751	13.48352	-650.97174	784.43427	11.27312	-626.81335	-713.33923	10.79381	487.47540	693.42218	8.83481	589.47510	4.91500	742.24542	-959.71124	
22	0.210	-782.96820	13.41439	-650.97534	784.58167	11.11130	-626.88055	-713.32996	10.76669	487.47525	693.43475	8.85551	589.51898	4.93488	742.26062	-959.75360	
23	0.220	-782.95856	13.43614	-650.94128	784.43134	11.26572	-626.82959	-713.34113	10.76113	487.47485	693.39929	8.82263	589.46808	4.94913	742.24701	-959.77026	
24	0.230	-782.96857	13.40937	-650.92792	784.59149	11.13896	-626.88904	-713.34448	10.78174	487.46243	693.41553	8.82970	589.51440	4.93762	742.28406	-959.76288	
25	0.240	-782.95190	13.42960	-650.96991	784.62347	11.12814	-626.88373	-713.33600	10.76964	487.46674	693.43811	8.83145	589.50000	4.94874	742.28607	-959.77167	
26	0.250	-782.95667	13.44294	-650.93085	784.60651	11.11854	-626.87476	-713.36353	10.82013	487.45218	693.38898	8.83333	589.47522	4.93134	742.26849	-959.65601	
27	0.260	-782.94531	13.44254	-650.97894	784.60785	11.10974	-626.87500	-713.35577	10.75453	487.46756	693.40955	8.82219	589.48029	4.86462	742.25751	-959.64075	
28	0.270	-782.95502	13.40487	-650.91217	784.58533	11.08209	-626.88623	-713.36176	10.75880	487.43845	693.43555	8.84212	589.50372	4.85945	742.23267	-959.62323	
29	0.280	-782.91766	13.34908	-650.97516	784.58057	11.06450	-626.90399	-713.34277	10.74909	487.46469	693.45349	8.84956	589.49817	4.89445	742.21619	-959.61609	
30	0.290	-782.96423	13.43456	-650.96729	784.58154	11.09011	-626.90045	-713.30219	10.76425	487.46780	693.40009	8.84713	589.50385	4.89452	742.26440	-959.59723	
31	0.300	-783.00623	13.44975	-650.96313	784.59296	11.09221	-626.88550	-713.33777	10.75819	487.47137	693.41376	8.84830	589.48865	4.92190	742.27338	-959.56317	
32	0.310	-782.99115	13.44434	-650.98181	784.57544	11.11990	-626.86987	-713.30505	10.82732	487.44077	693.38019	8.83973	589.48920	4.89836	742.29614	-959.58429	
33	0.320	-782.90338	13.41443	-650.98682	784.59863	11.09278	-626.89081	-713.33295	10.80726	487.44382	693.36072	8.81668	589.47064	4.76519	742.43091	-959.74640	
34	0.330	-782.92773	13.42957	-650.95850	784.61139	11.08875	-626.87518	-713.33276	10.78487	487.45712	693.42212	8.81459	589.47736	4.91094	742.29077	-959.64398	
35	0.340	-782.95752	13.41667	-650.94232	784.59961	11.11412	-626.88312	-713.33386	10.80902	487.47391	693.43073	8.84300	589.51227	4.91919	742.31030	-959.69879	
