PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_body_motion_3_6-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-820.26416	123.35059	-602.51941	752.67279	126.69956	-595.56696	-736.52893	-79.25232	517.29663	681.38733	-89.44299	603.29901	-37.66219	906.06464	-784.35541	
2	0.010	-820.27783	123.35527	-602.49872	752.70923	126.67618	-595.58112	-736.51892	-79.22321	517.30402	681.37866	-89.40931	603.31677	-37.63331	906.02216	-784.27509	
3	0.020	-820.28528	123.37424	-602.50385	752.72644	126.67709	-595.57001	-736.50623	-79.25179	517.32233	681.47101	-89.30284	603.28546	-37.62388	906.04645	-784.32324	
4	0.030	-820.31250	123.41812	-602.50842	752.70007	126.71729	-595.62555	-736.42438	-79.26295	517.26697	681.55518	-89.19205	603.21503	-37.56769	906.05786	-784.25507	
5	0.040	-820.24792	123.37184	-602.54254	752.72266	126.69461	-595.57532	-736.51465	-79.18628	517.28693	681.60822	-89.12976	603.30731	-37.59959	906.02441	-784.25323	
6	0.050	-820.24158	123.34481	-602.56213	752.69183	126.66485	-595.63025	-736.54486	-79.21521	517.29419	681.56793	-89.17698	603.34119	-37.56557	906.00262	-784.18451	
7	0.060	-820.23596	123.30105	-602.55096	752.69928	126.66550	-595.60382	-736.52625	-79.23760	517.33374	681.55853	-89.21817	603.42798	-37.55578	906.01520	-784.17426	
8	0.070	-820.30927	123.40952	-602.53271	752.71021	126.63860	-595.59961	-736.50934	-79.23825	517.29651	680.82159	-90.00642	602.36047	-37.62098	906.03925	-784.16339	
9	0.080	-820.27728	123.38508	-602.51215	752.71686	126.70763	-595.59991	-736.51257	-79.20037	517.33331	680.85010	-89.92687	602.46478	-37.61292	906.07092	-784.15466	
10	0.090	-820.32056	123.44130	-602.53186	752.74628	126.72263	-595.59503	-736.51025	-79.19879	517.34943	680.91333	-89.97308	602.42505	-37.56856	906.06134	-784.29877	
11	0.100	-820.25452	123.37125	-602.52545	752.71960	126.67580	-595.55353	-736.45020	-79.26531	517.32770	680.83307	-89.96240	602.38678	-37.59046	906.04846	-784.31305	
12	0.110	-820.29138	123.31890	-602.50201	752.72198	126.66978	-595.59283	-736.52539	-79.23168	517.33380	680.83282	-90.00184	602.39392	-37.55656	906.04834	-784.31116	
13	0.120	-820.32544	123.41270	-602.50854	752.66254	126.63442	-595.60760	-736.52637	-79.22432	517.28772	680.82800	-90.04669	602.40332	-37.59723	906.02209	-784.31854	
14	0.130	-820.33032	123.39357	-602.51147	752.69800	126.67480	-595.61023	-736.53961	-79.20352	517.31396	680.82062	-89.99191	602.38287	-37.59177	906.03558	-784.30072	
15	0.140	-820.31232	123.40824	-602.54633	752.71582	126.68229	-595.62335	-736.50043	-79.20353	517.27393	680.82959	-89.97924	602.34943	-37.63279	906.06757	-784.19489	
16	0.150	-820.29083	123.35452	-602.52808	752.68970	126.67763	-595.61023	-736.52576	-79.18113	517.30389	680.84918	-89.94428	602.38965	-37.63121	906.04626	-784.26678	
17	0.160	-820.32892	123.33170	-602.49329	752.71082	126.65449	-595.61310	-736.51892	-79.19936	517.31317	680.87085	-89.96497	602.37250	-37.57323	906.02698	-784.28326	
18	0.170	-820.28949	123.35249	-602.51898	752.69781	126.67846	-595.58832	-736.54138	-79.24014	517.29547	680.80487	-89.94902	602.38959	-37.62081	906.06207	-784.25995	
19	0.180	-820.31213	123.40112	-602.51099	752.68951	126.67470	-595.61298	-736.53546	-79.25537	517.31958	680.84015	-89.99883	602.40186	-37.61660	906.05469	-784.26984	
20	0.190	-820.29108	123.39849	-602.50671	752.68585	126.69003	-595.57434	-736.53296	-79.18477	517.32764	680.79907	-90.03022	602.35907	-37.61302	906.07764	-784.25720	
21	0.200	-820.27911	123.37550	-602.49414	752.75439	126.69871	-595.56805	-736.53125	-79.16569	517.34308	680.90265	-90.00156	602.38562	-37.59002	906.07385	-784.27374	
22	0.210	-820.30035	123.40833	-602.51752	752.67517	126.70879	-595.60864	-736.53748	-79.13406	517.32672	680.82941	-89.89690	602.44745	-37.62378	906.03235	-784.21277	
23	0.220	-820.29761	123.35764	-602.53192	752.70544	126.68097	-595.63556	-736.55060	-79.23573	517.32056	680.83044	-89.97543	602.35822	-37.65018	906.05823	-784.27820	
24	0.230	-820.31055	123.42993	-602.49573	752.70319	126.62804	-595.58710	-736.53357	-79.19444	517.34967	680.79810	-89.97427	602.36865	-37.68117	906.05902	-784.26868	
25	0.240	-820.32880	123.44349	-602.53931	752.66943	126.63656	-595.61658	-736.51794	-79.20388	517.33179	680.85986	-89.95715	602.41675	-37.63814	906.01746	-784.26514	
26	0.250	-820.29938	123.43814	-602.50360	752.70282	126.70063	-595.59167	-736.53821	-79.18661	517.28894	680.84094	-89.97417	602.34265	-37.66687	906.04590	-784.25757	
27	0.260	-820.26263	123.34564	-602.49756	752.71436	126.66764	-595.60352	-736.52179	-79.18504	517.30438	680.87488	-89.92188	602.38373	-37.70821	906.03229	-784.29742	
28	0.270	-820.24701	123.37788	-602.52930	752.67920	126.67114	-595.61926	-736.52759	-79.18887	517.30823	680.86102	-89.95551	602.43158	-37.63599	906.04272	-784.20367	
29	0.280	-820.28265	123.36922	-602.48785	752.59180	126.69190	-595.69421	-736.56378	-79.22971	517.34204	680.80707	-89.97770	602.41010	-37.67768	906.02466	-784.25531	
30	0.290	-820.30707	123.36938	-602.51379	752.69684	126.65736	-595.58984	-736.53931	-79.20458	517.32056	680.81665	-89.98444	602.40833	-37.62428	906.08008	-784.29865	
31	0.300	-820.31360	123.39774	-602.46661	752.68420	126.69289	-595.59064	-736.50244	-79.20788	517.32550	680.83459	-90.00060	602.40344	-37.66477	906.07056	-784.29816	
32	0.310	-820.27045	123.38409	-602.49493	752.72174	126.68385	-595.60266	-736.53772	-79.18946	517.32440	680.86957	-89.93439	602.41040	-37.61200	906.05804	-784.22876	
33	0.320	-820.27850	123.39931	-602.52734	752.67072	126.68993	-595.59393	-736.52502	-79.18882	517.33588	680.81659	-89.90533	602.38818	-37.60995	906.06689	-784.21906	
34	0.330	-820.24097	123.34105	-602.50061	752.72089	126.68081	-595.60919	-736.54767	-79.18835	517.29541	680.86957	-89.96248	602.37976	-37.59921	906.05981	-784.21960	
