PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_arm_motion_3_5-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-820.07831	123.43004	-602.48322	752.71771	126.70539	-595.56812	-736.48749	-79.05258	517.36780	680.87817	-89.81091	602.56561	-37.56072	905.73511	-784.22943	
2	0.010	-820.10968	123.43056	-602.47583	752.69232	126.72068	-595.57648	-736.53668	-79.06590	517.39331	680.86572	-89.85474	602.61646	-37.56321	905.71716	-784.20441	
3	0.020	-820.11414	123.43958	-602.47656	752.74078	126.73214	-595.57520	-736.53723	-79.04500	517.36633	680.83850	-89.81606	602.60431	-37.58630	905.74805	-784.20465	
4	0.030	-820.10022	123.43013	-602.47211	752.72424	126.71734	-595.61084	-736.53455	-79.06224	517.38922	680.83545	-89.83395	602.59076	-37.58341	905.77588	-784.24481	
5	0.040	-820.12848	123.44607	-602.48358	752.76752	126.76001	-595.58881	-736.48853	-79.08066	517.39209	680.87054	-89.84048	602.58392	-37.57117	905.77100	-784.28784	
6	0.050	-820.16888	123.46432	-602.43890	752.72083	126.72429	-595.55121	-736.49469	-79.04181	517.44977	680.84290	-89.81565	602.57495	-37.52937	905.79163	-784.29285	
7	0.060	-820.11420	123.44348	-602.46466	752.76910	126.72694	-595.56488	-736.51898	-79.10160	517.37177	680.86633	-89.82282	602.59308	-37.55093	905.79456	-784.30292	
8	0.070	-820.10907	123.43319	-602.44031	752.67230	126.73931	-595.60425	-736.50482	-79.07035	517.38794	680.85437	-89.84073	602.57550	-37.54440	905.74561	-784.28680	
9	0.080	-820.12268	123.43909	-602.45325	752.71558	126.74303	-595.59430	-736.51416	-79.07641	517.38501	680.84717	-89.81174	602.56805	-37.53238	905.76050	-784.30414	
10	0.090	-820.11182	123.41002	-602.45648	752.69232	126.73667	-595.59491	-736.50519	-79.04492	517.39728	680.81738	-89.83614	602.55048	-37.54358	905.72565	-784.29388	
11	0.100	-820.10278	123.43172	-602.47119	752.71014	126.73045	-595.57690	-736.50262	-79.03891	517.35236	680.83051	-89.80605	602.56061	-37.59222	905.73907	-784.28955	
12	0.110	-820.11981	123.44600	-602.49786	752.72760	126.72846	-595.58667	-736.48334	-79.07457	517.38092	680.81812	-89.81139	602.54657	-37.52171	905.73151	-784.25061	
13	0.120	-820.11133	123.46762	-602.48254	752.71399	126.73406	-595.55072	-736.51288	-79.05570	517.37488	680.81238	-89.79447	602.55878	-37.56280	905.78015	-784.28278	
14	0.130	-820.08783	123.44825	-602.44843	752.71198	126.72723	-595.59528	-736.51068	-79.03027	517.39038	680.80048	-89.80668	602.56049	-37.53801	905.77356	-784.26874	
15	0.140	-820.11078	123.46615	-602.47772	752.72827	126.72971	-595.56024	-736.48828	-79.07646	517.40759	680.79779	-89.79060	602.54474	-37.46514	905.75867	-784.27173	
16	0.150	-820.11523	123.46470	-602.43927	752.70819	126.77253	-595.58423	-736.50604	-79.09248	517.42004	680.81268	-89.85026	602.55530	-37.48473	905.82178	-784.30975	
17	0.160	-820.12567	123.49645	-602.47131	752.70331	126.75876	-595.58868	-736.47412	-79.08198	517.36664	680.81128	-89.81449	602.55518	-37.50695	905.87250	-784.31854	
18	0.170	-820.11029	123.46563	-602.47369	752.69061	126.76974	-595.58917	-736.51483	-79.07758	517.39990	680.82751	-89.78807	602.59241	-37.47240	905.84088	-784.31830	
19	0.180	-820.11334	123.46512	-602.49323	752.68610	126.73891	-595.58112	-736.53009	-79.03350	517.37030	680.80804	-89.77811	602.58392	-37.44805	905.86365	-784.26379	
20	0.190	-820.10651	123.42974	-602.45959	752.72485	126.72244	-595.57074	-736.51196	-79.06377	517.39526	680.83972	-89.81548	602.57349	-37.45066	905.87561	-784.30884	
21	0.200	-820.14215	123.40335	-602.44397	752.65448	126.71748	-595.60303	-736.47980	-79.04574	517.42725	680.85583	-89.81202	602.57953	-37.45332	905.80157	-784.28088	
22	0.210	-820.16046	123.46264	-602.47833	752.70447	126.76561	-595.57593	-736.48016	-79.07645	517.39276	680.89484	-89.80911	602.57367	-37.42710	905.84131	-784.28107	
23	0.220	-820.11090	123.44376	-602.50452	752.71301	126.73563	-595.57715	-736.49957	-79.04074	517.42950	680.83887	-89.84014	602.57416	-37.47433	905.88434	-784.29736	
24	0.230	-820.11633	123.45393	-602.48029	752.71509	126.73574	-595.63019	-736.51123	-79.07126	517.40442	680.85370	-89.81136	602.56909	-37.48960	905.91095	-784.32922	
25	0.240	-820.07880	123.44186	-602.48230	752.73431	126.74404	-595.58350	-736.53479	-79.05970	517.40442	680.83588	-89.83900	602.57532	-37.50539	905.92487	-784.32782	
26	0.250	-820.15253	123.44682	-602.44879	752.72430	126.73715	-595.58173	-736.48596	-79.06297	517.40588	680.84711	-89.81091	602.60028	-37.53941	905.92908	-784.32214	
27	0.260	-820.12439	123.42335	-602.46252	752.70178	126.75002	-595.58130	-736.50372	-79.06779	517.39117	680.87421	-89.84776	602.53986	-37.40999	905.83911	-784.29932	
28	0.270	-820.12421	123.46494	-602.46619	752.73883	126.73051	-595.58429	-736.51758	-79.05926	517.38507	680.85449	-89.79253	602.57831	-37.62594	905.85559	-784.23608	
29	0.280	-820.09601	123.41714	-602.48663	752.70148	126.74142	-595.58325	-736.51318	-79.05777	517.39197	680.88116	-89.84316	602.56177	-37.65537	905.82428	-784.26416	
30	0.290	-820.05212	123.41405	-602.51221	752.73193	126.73237	-595.59760	-736.49902	-79.03777	517.42340	680.89032	-89.83946	602.55835	-37.71225	905.83453	-784.28156	
31	0.300	-820.09198	123.40448	-602.47577	752.72095	126.71293	-595.53729	-736.51355	-79.07948	517.38544	680.84192	-89.82723	602.56152	-37.73336	905.83868	-784.27863	
32	0.310	-820.10223	123.41674	-602.47900	752.68274	126.72183	-595.59863	-736.51532	-79.01369	517.42969	680.85864	-89.80448	602.57776	-37.66598	905.83337	-784.30298	
33	0.320	-820.07977	123.46081	-602.52209	752.70502	126.74555	-595.55151	-736.53033	-79.04189	517.39178	680.85596	-89.81395	602.58466	-37.74118	906.02289	-784.34991	
34	0.330	-820.11096	123.44689	-602.46521	752.70758	126.73436	-595.57422	-736.54492	-79.05462	517.40985	680.83459	-89.83602	602.54852	-37.70478	905.90344	-784.33545	
