PathFileType	4	(X/Y/Z)	D:\TRACE\spot_10-12-23\spot_body_motion_2_3-platform.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
100.00	100.00	      7000	5	mm	100.00	1	      7000
Frame#	Time	Left_Front			Right_Front			Left_Aft			Right_Aft			Post			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	

1	0.000	-780.69904	6.38995	-641.51404	791.61914	11.21143	-634.88495	-697.88367	5.64009	496.37082	719.40662	10.02827	582.55389	1.88234	743.92853	-959.50140	
2	0.010	-780.75061	6.49314	-641.48193	791.59186	11.28826	-634.86353	-697.87042	5.67966	496.37515	719.39935	10.05242	582.53546	2.26753	743.88342	-959.49658	
3	0.020	-780.61420	6.36619	-641.50732	791.58807	11.20535	-634.85840	-697.89520	5.56411	496.38208	719.43677	10.10330	582.52759	1.86525	743.87103	-959.47229	
4	0.030	-780.53461	6.21589	-641.53888	791.62512	10.99393	-634.85388	-697.82416	5.65047	496.37244	719.41858	10.03660	582.52875	1.74905	743.89850	-959.44611	
5	0.040	-780.59570	6.23909	-641.48376	791.54907	11.21535	-634.89581	-697.86151	5.63197	496.36691	719.38684	10.00893	582.55334	1.74205	743.89868	-959.53955	
6	0.050	-780.61713	6.34386	-641.53406	791.59564	11.26630	-634.84174	-697.85809	5.55385	496.38766	719.36084	9.95424	582.54102	1.82069	743.91187	-959.51086	
7	0.060	-780.55176	6.33019	-641.50848	791.58368	11.27817	-634.84009	-697.87524	5.58908	496.39258	719.41473	10.00995	582.52350	1.39903	743.99023	-959.55994	
8	0.070	-780.58978	6.30467	-641.50183	791.56342	11.13411	-634.87085	-697.87115	5.63088	496.33469	719.40948	10.03253	582.55988	1.77411	744.01337	-959.62476	
9	0.080	-780.61597	6.31222	-641.50079	791.61206	11.16175	-634.88501	-697.81525	5.62943	496.39987	719.42749	10.06988	582.53876	1.74573	743.99689	-959.59277	
10	0.090	-780.68677	6.35533	-641.48621	791.58020	11.29237	-634.88165	-697.84015	5.60646	496.36670	719.44348	10.04634	582.51862	1.75791	743.94031	-959.54163	
11	0.100	-780.69452	6.30553	-641.48480	791.58423	11.11061	-634.92175	-697.88721	5.61338	496.38403	719.37732	10.01129	582.52039	1.74722	743.90948	-959.44769	
12	0.110	-780.57043	6.26332	-641.54895	791.59235	11.09447	-634.87903	-697.88855	5.61229	496.37006	719.39429	10.04189	582.52588	1.69188	743.93616	-959.55017	
13	0.120	-780.57324	6.31250	-641.55579	791.60797	11.16615	-634.87811	-697.83563	5.62579	496.35629	719.40991	10.05562	582.52399	1.75360	743.96301	-959.55194	
14	0.130	-780.58551	6.29432	-641.53186	791.63098	11.31914	-634.82343	-697.83728	5.65802	496.34793	719.43188	10.09560	582.55658	1.78219	744.01978	-959.51953	
15	0.140	-780.64142	6.32357	-641.49249	791.64825	11.27896	-634.85199	-697.84430	5.62753	496.36157	719.44385	10.05877	582.51691	1.68844	744.02319	-959.62292	
16	0.150	-780.71948	6.39894	-641.52258	791.59845	11.15859	-634.89447	-697.87231	5.54182	496.38766	719.40356	9.98449	582.52484	1.69531	743.96466	-959.58429	
17	0.160	-780.67719	6.36900	-641.50421	791.60486	11.17277	-634.89270	-697.83276	5.60163	496.40277	719.38129	9.98479	582.55219	1.71358	743.93945	-959.52899	
18	0.170	-780.65570	6.35933	-641.47253	791.58044	11.22708	-634.86829	-697.87427	5.60633	496.38474	719.38501	10.02506	582.57098	1.89450	743.98322	-959.45856	
19	0.180	-780.51617	6.25728	-641.53302	791.62445	11.25246	-634.84094	-697.83258	5.64059	496.40048	719.42920	10.06515	582.54163	1.81467	743.99719	-959.51379	
20	0.190	-780.60278	6.31770	-641.52795	791.62366	11.22279	-634.84497	-697.84015	5.67201	496.36963	719.44470	10.09508	582.52893	1.80780	743.95953	-959.49432	
21	0.200	-780.65656	6.35697	-641.50134	791.56818	11.16230	-634.87695	-697.85962	5.61274	496.37579	719.39795	10.06246	582.51575	1.79246	743.91931	-959.47620	
22	0.210	-780.63080	6.31346	-641.52905	791.61145	11.12441	-634.90820	-697.88568	5.59032	496.36053	719.39197	10.02280	582.52368	1.79621	743.87366	-959.54736	
23	0.220	-780.80115	6.41857	-641.45831	791.54218	11.12318	-634.90491	-697.86115	5.58250	496.37964	719.36279	10.02326	582.53912	1.80067	743.90149	-959.49298	
24	0.230	-780.77460	6.41926	-641.43738	791.58972	11.18353	-634.87506	-697.83710	5.57440	496.42206	719.42401	10.08354	582.53857	1.83384	743.94696	-959.49249	
25	0.240	-780.71967	6.43769	-641.49243	791.64056	11.27237	-634.84760	-697.82758	5.60396	496.41217	719.43109	10.04005	582.56848	1.78874	743.97693	-959.54578	
26	0.250	-780.75354	6.48648	-641.45642	791.62830	11.20918	-634.83704	-697.85986	5.56569	496.38153	719.41394	10.04416	582.51251	1.74663	743.98560	-959.61768	
27	0.260	-780.75525	6.45400	-641.49915	791.57837	11.17128	-634.87384	-697.87299	5.59837	496.38504	719.40918	10.04876	582.54926	1.77717	743.95203	-959.53009	
28	0.270	-780.78192	6.45409	-641.47742	791.59662	11.15184	-634.87213	-697.92407	5.57846	496.34671	719.37219	10.00012	582.55011	1.71056	743.91089	-959.57349	
29	0.280	-780.70593	6.38162	-641.49670	791.59167	11.15720	-634.88928	-697.87018	5.60502	496.41312	719.35699	10.03604	582.54944	1.79828	743.91681	-959.50708	
30	0.290	-780.74506	6.39834	-641.44318	791.63892	11.18219	-634.86414	-697.82263	5.62396	496.39050	719.40070	10.05110	582.53601	1.86195	743.91547	-959.47949	
31	0.300	-780.64642	6.37542	-641.52142	791.65900	11.13818	-634.85034	-697.83911	5.61308	496.39828	719.43329	10.07706	582.53821	1.76922	743.92572	-959.49780	
32	0.310	-780.72113	6.42731	-641.52289	791.60248	11.13848	-634.89435	-697.83508	5.62877	496.38303	719.42749	10.05789	582.54456	1.82117	743.90912	-959.53833	
33	0.320	-780.76984	6.42747	-641.47760	791.58984	11.14535	-634.87036	-697.86914	5.58603	496.40979	719.39227	10.00055	582.57440	1.80067	743.92120	-959.51202	
34	0.330	-780.75732	6.40286	-641.47986	791.62201	11.20525	-634.86230	-697.83667	5.53537	496.41739	719.36639	9.96536	582.56616	1.83245	743.91156	-959.49774	
35	0.340	-780.74573	6.41684	-641.42908	791.59009	11.21103	-634.87488	-697.84692	5.58354	496.43613	719.40289	9.99796	582.55627	1.76764	743.96332	-959.54565	
