Time,postX,postY,postZ,wristX,wristY,wristZ
2.56,35.472085,1284.1702,986.87206,130.21385,1186.2953,370.73901
2.57,35.430615,1284.1636,986.84691,130.18678,1186.2798,370.72111
2.58,35.398285,1284.174,986.84217,130.22294,1186.2628,370.7177
2.59,35.434885,1284.1416,986.83316,130.24048,1186.2897,370.71884
2.6,35.468855,1284.1957,986.83409,130.19169,1186.3041,370.68703
2.61,35.379465,1284.1866,986.84374,130.20113,1186.2944,370.72839
2.62,35.337465,1284.1843,986.8486,130.20836,1186.2882,370.72888
2.63,35.342815,1284.1836,986.84295,130.23966,1186.2969,370.73295
2.64,35.428615,1284.2279,986.84705,130.20782,1186.2908,370.65572
2.65,35.393265,1284.1774,986.88916,130.22891,1186.2666,370.73617
2.66,35.412685,1284.2067,986.86318,130.21976,1186.2929,370.71007
2.67,35.426935,1284.2073,986.79621,130.2184,1186.336,370.68019
2.68,35.429895,1284.2369,986.77274,130.18624,1186.305,370.63981
2.69,35.456965,1284.2116,986.84838,130.25004,1186.2657,370.74836
2.7,35.436715,1284.1732,986.83636,130.24156,1186.2886,370.72551
2.71,35.411295,1284.2099,986.82913,130.23827,1186.3064,370.68725
2.72,35.393885,1284.217,986.84144,130.22545,1186.3027,370.69724
2.73,35.373555,1284.1543,986.87513,130.20625,1186.2745,370.75934
2.74,35.359245,1284.1834,986.87266,130.21805,1186.2881,370.69896
2.75,35.377835,1284.1614,986.87947,130.25635,1186.2737,370.73998
2.76,35.410655,1284.1721,986.92556,130.22381,1186.2807,370.74397
2.77,35.408835,1284.1676,986.87596,130.22652,1186.2856,370.72725
2.78,35.396075,1284.2087,986.8072,130.235,1186.3045,370.70106
2.79,35.348605,1284.2031,986.81999,130.21625,1186.3033,370.7027
2.8,35.425035,1284.1813,986.86951,130.25776,1186.2865,370.75823
2.81,35.451535,1284.1859,986.84903,130.23304,1186.2845,370.68055
2.82,35.379335,1284.1687,986.83475,130.21832,1186.2685,370.70829
2.83,35.428315,1284.1484,986.9454,130.20247,1186.2701,370.74836
2.84,35.457205,1284.192,986.898,130.24896,1186.2923,370.7193
2.85,35.476575,1284.2473,986.82476,130.24136,1186.2806,370.70032
2.86,35.423155,1284.17,986.85343,130.20415,1186.3112,370.69202
2.87,35.357395,1284.2071,986.82695,130.22664,1186.3284,370.71185
2.88,35.378865,1284.2054,986.79564,130.22317,1186.2981,370.68367
2.89,35.483235,1284.2194,986.81251,130.21764,1186.2747,370.70565
2.9,35.487255,1284.2087,986.79019,130.23185,1186.2969,370.64032
2.91,35.457815,1284.2412,986.7882,130.2391,1186.3194,370.61007
2.92,35.430195,1284.2292,986.77924,130.22688,1186.2811,370.67259
