Time,postX,postY,postZ,wristX,wristY,wristZ
1.48,6.52973,1296.9622,976.52134,-50.92357,1178.1452,132.99338
1.49,6.58162,1296.9583,976.55154,-51.96368,1178.0529,132.89708
1.5,6.57165,1296.9924,976.80593,-52.7285,1178.0194,132.74117
1.51,6.69304,1297.057,977.00961,-53.3596,1178.1863,132.34657
1.52,6.71254,1296.9745,977.06506,-54.03074,1178.3077,131.97249
1.53,6.63403,1297.0322,976.8756,-54.73678,1178.3292,131.37392
1.54,6.53114,1296.9827,976.66245,-55.37268,1178.3814,130.90646
1.55,6.5197,1297.0088,976.61001,-56.34086,1178.4468,130.36664
1.56,6.53765,1296.9984,976.52253,-57.70797,1178.6338,129.94904
1.57,6.56841,1296.9498,976.62355,-58.7319,1178.8855,129.49764
1.58,6.54377,1296.9693,976.58484,-60.05124,1179.0117,128.92684
1.59,6.57697,1297.0035,976.70022,-60.80491,1179.0209,129.01782
1.6,6.58098,1296.8813,976.96793,-61.39127,1179.289,130.14536
1.61,6.77238,1297.0355,976.88787,-61.7615,1180.365,130.96979
1.62,6.89862,1297.3217,976.48252,-62.72962,1181.6222,131.29758
1.63,6.6239,1297.1672,976.36994,-63.98996,1182.759,130.13113
1.64,6.4282,1296.9246,976.40825,-65.21229,1183.7656,128.74964
1.65,6.54014,1297.0489,976.20048,-66.27353,1184.5127,126.81115
1.66,6.62101,1297.167,976.25838,-67.81808,1185.2081,126.3734
1.67,6.6136,1297.1516,976.5196,-68.60354,1185.0361,126.54696
1.68,6.67032,1297.1264,976.75356,-68.65158,1184.5955,127.0613
1.69,6.72941,1297.1762,976.80392,-68.47831,1184.1365,126.95708
1.7,6.65549,1297.2165,976.82674,-67.67377,1183.9123,126.81295
1.71,6.66873,1297.1604,977.02313,-67.05755,1184.0006,126.89783
1.72,6.66373,1297.1465,976.94838,-66.93471,1183.9082,127.08959
1.73,6.73759,1297.1846,976.77498,-67.30875,1183.2439,127.63251
1.74,6.6444,1297.1691,976.36376,-67.61684,1182.7404,128.44863
1.75,6.54719,1297.0859,976.14422,-68.07985,1182.3807,129.155
1.76,6.391,1296.9986,976.1641,-68.20811,1182.2041,129.62157
1.77,6.49979,1297.0295,976.28474,-67.87812,1182.2604,130.0948
1.78,6.57966,1297.0941,976.49876,-67.34448,1182.2876,130.49337
1.79,6.7389,1297.1896,976.66188,-67.03785,1182.4193,130.73773
1.8,6.71191,1297.0899,976.72007,-67.24602,1182.6017,130.96841
1.81,6.73444,1297.121,976.73236,-67.79104,1182.7195,131.41261
1.82,6.62648,1297.1533,976.69803,-68.31955,1182.6806,131.98695
1.83,6.5951,1297.1711,976.7078,-68.80335,1182.4295,132.09461
1.84,6.67216,1297.0891,976.64988,-68.83063,1182.1364,132.44034
1.85,6.68937,1297.0743,976.54952,-68.3932,1182.041,132.88872
1.86,6.64978,1297.0883,976.53214,-67.7262,1181.9194,133.32761
1.87,6.59049,1297.0922,976.48511,-67.24132,1181.7983,133.87643
1.88,6.61694,1297.1177,976.69959,-67.09439,1181.7182,134.37875
1.89,6.6195,1297.2143,976.80753,-67.20327,1181.5577,134.75753
1.9,6.82037,1297.1435,976.87511,-67.35094,1181.6306,134.99386
1.91,6.77152,1297.1597,976.65494,-67.53755,1181.8211,135.03686
1.92,6.61626,1297.0605,976.50232,-67.57194,1181.9623,135.15945
1.93,6.52159,1297.0513,976.39008,-67.10001,1182.1029,135.3606
1.94,6.45932,1297.026,976.37146,-66.35632,1182.1717,135.6341
1.95,6.54497,1297.0495,976.27818,-65.2744,1182.3793,135.69412
1.96,6.56798,1297.0363,976.41811,-64.77071,1182.481,135.88788
1.97,6.60215,1297.0383,976.46397,-63.63982,1182.5279,136.25439
1.98,6.64495,1296.9866,976.79314,-62.54307,1182.5796,136.88595
1.99,6.58,1296.928,977.09406,-61.66532,1183.0996,137.63422
2,6.63639,1297.0413,977.21811,-60.39505,1184.1438,137.63961
2.01,6.76685,1297.2399,976.9101,-59.11296,1185.5503,137.84257
2.02,6.58418,1296.9825,976.83364,-58.18755,1186.375,139.49596
2.03,6.5779,1296.9007,976.6228,-57.13105,1186.7111,140.9264
2.04,6.49047,1296.9646,976.46511,-56.37073,1186.7009,141.7862
2.05,6.52852,1296.9924,976.53332,-55.83828,1186.7195,142.21455
2.06,6.57608,1297.0341,976.53437,-55.23638,1186.8443,142.54407
2.07,6.53877,1296.9413,976.69292,-54.4895,1186.8483,142.67167
2.08,6.59459,1297.0156,976.55548,-53.91314,1186.6659,142.80327
2.09,6.66007,1297.1201,976.52038,-53.50444,1186.2849,142.80806
2.1,6.64043,1297.3013,976.52994,-52.99492,1185.9304,143.60658
2.11,6.6995,1297.0658,976.98086,-52.68752,1185.7662,144.69847
2.12,6.76503,1297.1597,976.79312,-52.49627,1185.5863,145.46474
2.13,6.76177,1297.1344,976.61831,-52.49031,1185.2776,146.15331
2.14,6.57151,1297.0959,976.34581,-52.60527,1185.0509,147.06202
2.15,6.42735,1297.0012,976.25202,-52.34706,1184.5698,147.67594
2.16,6.42535,1297.0001,976.32498,-52.29762,1184.5602,148.68482
2.17,6.54102,1297.1866,976.39871,-52.27803,1184.6412,148.95877
2.18,6.70417,1297.1781,976.65515,-52.49147,1184.5921,149.49151
2.19,6.74998,1297.0942,976.82559,-52.78105,1184.6223,149.78639
2.2,6.6065,1297.1272,976.70648,-52.80114,1184.7649,149.96892
2.21,6.6201,1297.1274,976.7701,-52.60845,1184.9354,150.41605
2.22,6.59246,1297.1202,976.74328,-52.43063,1184.9794,150.69838
2.23,6.61119,1297.148,976.67702,-52.34951,1184.9339,150.85375
2.24,6.67186,1297.0778,976.56679,-52.1736,1184.7384,150.86222
2.25,6.56802,1297.034,976.40216,-52.26646,1184.5748,151.05379
2.26,6.64704,1297.0202,976.33064,-52.48719,1184.4789,151.25863
2.27,6.42695,1296.9979,976.34082,-52.85997,1184.481,151.57599
2.28,6.60094,1297.3393,976.19744,-53.42656,1184.4504,151.54694
2.29,6.65074,1297.1868,976.61523,-53.59306,1184.4375,152.09504
2.3,6.69591,1297.0262,976.79968,-53.68547,1184.3771,152.44396
