Time,postX,postY,postZ,wristX,wristY,wristZ
1.37,6.7380825,1297.0784,976.62503,-27.780138,1182.8727,263.55109
1.38,6.6243125,1297.0891,976.53472,-27.777198,1183.1573,263.09452
1.39,6.6076925,1296.9688,976.74127,-28.019448,1183.217,262.69059
1.4,6.7690825,1297.0175,976.95548,-28.473928,1183.1272,262.07121
1.41,6.7191325,1296.9724,977.19322,-28.711278,1182.9736,261.65808
1.42,6.7000325,1296.8968,977.09861,-28.995998,1183.0203,261.22381
1.43,6.7941425,1296.9645,976.80502,-29.740248,1183.0002,260.21593
1.44,6.6345125,1296.9663,976.54825,-30.120388,1182.9834,259.63142
1.45,6.6099025,1296.8746,976.66968,-30.675518,1182.8808,259.54014
1.46,6.5667425,1296.6658,977.00769,-31.645148,1182.7364,259.08197
1.47,6.5686625,1296.6911,977.07831,-32.030738,1182.7248,258.74794
1.48,6.6303325,1296.8185,976.9655,-32.771478,1182.808,258.01635
1.49,6.6833225,1297.5434,976.03294,-33.523198,1182.9534,256.21532
1.5,6.6697825,1297.0209,976.77077,-33.997778,1182.7928,256.24179
1.51,6.7209825,1296.9907,976.89752,-34.377218,1182.957,255.80515
1.52,6.6666025,1296.9468,976.98766,-34.793308,1183.1004,254.96093
1.53,6.6720925,1296.963,976.93263,-35.781878,1183.0457,253.78519
1.54,6.6403125,1297.0355,976.66878,-36.526338,1183.1246,252.98156
1.55,6.5965425,1297.0243,976.57822,-37.475158,1183.123,252.03918
1.56,6.6699725,1296.967,976.79002,-38.075978,1183.56,251.96387
1.57,6.7480325,1297.0572,976.78595,-39.177348,1184.7253,252.16628
1.58,6.7473025,1297.3026,976.50478,-40.865128,1186.3598,251.49577
1.59,6.7377325,1297.2533,976.38353,-42.625398,1187.6488,250.17057
1.6,6.5268525,1297.0994,976.54365,-44.203898,1189.0312,248.43747
1.61,6.6125925,1297.0907,976.46794,-45.391158,1189.8591,246.8548
1.62,6.6874325,1297.1629,976.54608,-46.442038,1190.3542,245.71766
1.63,6.8050425,1297.2043,976.58662,-47.059428,1190.2482,245.42112
1.64,6.7127425,1297.1013,976.55096,-47.243708,1189.9578,245.41007
1.65,6.5254825,1297.1138,976.31159,-47.228588,1189.4697,244.8785
1.66,6.4629725,1297.0546,976.44932,-47.167158,1189.2195,244.55643
1.67,6.6121225,1297.0291,976.77666,-47.067168,1188.9782,244.10677
1.68,6.8034325,1297.6254,976.30324,-47.244628,1188.8208,243.18207
1.69,6.9324025,1297.6985,976.30991,-47.601558,1188.3888,243.15025
1.7,6.7765625,1297.0306,976.96677,-48.058398,1187.6558,244.18861
1.71,6.6266125,1297.04,976.70708,-48.159118,1186.9633,244.1944
1.72,6.5366825,1296.8631,976.74624,-48.020128,1186.591,244.37531
1.73,6.6146025,1296.8197,976.72335,-47.900748,1186.5834,243.9597
1.74,6.7459125,1297.6615,975.76558,-47.888978,1186.6849,242.22574
1.75,6.7372025,1297.6148,975.81351,-47.782428,1186.7506,241.76233
1.76,6.6745325,1297.5701,975.8051,-48.020428,1186.8673,241.39838
1.77,6.5771125,1297.6358,975.78129,-49.125518,1186.8712,240.49989
1.78,6.5905025,1297.5738,975.82483,-49.578478,1186.919,240.27023
1.79,6.6863225,1297.5825,976.04353,-50.002758,1186.8753,239.89498
1.8,6.7225425,1297.6484,976.05456,-50.261558,1186.7716,239.17365
1.81,6.7302025,1297.6722,975.95565,-50.119028,1186.7328,238.55405
1.82,6.6771725,1297.6281,975.83839,-49.980948,1186.6732,237.94962
1.83,6.6128825,1297.6036,975.81752,-49.667958,1186.3831,237.61684
1.84,6.5968825,1297.6578,975.71312,-49.358148,1186.2254,237.54666
1.85,6.6523225,1297.5754,975.91099,-49.212888,1186.0176,237.57415
1.86,6.7779925,1297.6637,975.98584,-49.258858,1185.8585,236.93947
1.87,6.7416225,1297.5943,975.94106,-49.333148,1185.7719,236.14647
1.88,6.6974725,1297.6465,975.87912,-49.081388,1185.8455,235.6019
1.89,6.6713625,1297.6481,975.89932,-48.891058,1185.8725,234.85711
1.9,6.7778725,1297.6198,975.92164,-48.571018,1185.9594,234.05921
1.91,6.7546125,1297.6809,975.82631,-48.469758,1186.1248,232.98689
1.92,6.7360625,1297.6852,975.74643,-47.965288,1186.3028,232.36397
1.93,6.6348725,1297.5837,975.78093,-47.101348,1186.2807,231.57831
1.94,6.5262425,1297.4901,975.84608,-46.464388,1186.4546,231.21456
1.95,6.5620025,1297.4296,976.07902,-46.046658,1187.0707,231.12024
1.96,6.8411025,1297.5388,976.08688,-45.438478,1188.5609,231.16757
1.97,6.7052525,1297.5324,976.0956,-43.934208,1190.0079,230.80873
