Time,postX,postY,postZ,wristX,wristY,wristZ
1.47,7.0154225,1297.3392,976.574,52.961372,1196.9092,252.86547
1.48,7.0818725,1297.3734,976.46433,52.171092,1196.8536,253.43872
1.49,6.9658325,1297.3156,976.35127,51.659052,1197.0863,254.02931
1.5,6.9348825,1297.3153,976.21571,51.410072,1197.2949,254.38609
1.51,6.8836825,1297.2198,976.24426,51.077812,1197.399,254.84724
1.52,6.8814625,1297.2934,976.20835,50.814292,1197.4454,255.06137
1.53,6.9189125,1297.3685,976.22698,50.464592,1197.5376,255.32574
1.54,6.9517625,1297.3083,976.2161,49.776802,1197.5066,255.62214
1.55,7.0586925,1297.3325,976.0883,49.452932,1197.6207,256.08371
1.56,6.9287025,1297.2262,976.15081,49.180792,1197.5702,256.91525
1.57,7.0150325,1297.2603,976.183,48.755102,1197.6398,257.5708
1.58,7.0113325,1297.2766,976.3704,48.380422,1197.6508,258.06645
1.59,7.0034325,1297.4524,976.32027,47.961742,1197.6724,258.46737
1.6,7.0512325,1297.1196,976.67455,47.458212,1197.5682,259.40308
1.61,7.0395225,1297.0196,976.64602,47.439102,1197.5859,259.86129
1.62,6.8873125,1296.9426,976.65623,47.331262,1197.6385,260.55783
1.63,6.9155425,1296.9205,976.71593,46.977222,1197.6887,261.43487
1.64,6.9867325,1296.9618,976.91513,46.580322,1197.5924,261.98862
1.65,7.0273225,1296.979,976.88514,46.294702,1197.4756,262.88633
1.66,6.9983025,1296.9549,976.77825,45.814262,1197.3633,263.60903
1.67,6.9251925,1296.9486,976.69284,45.567982,1197.5961,264.30603
1.68,7.0231325,1296.9133,976.7579,45.369262,1197.857,265.20802
1.69,7.0008525,1296.8425,976.92888,45.227322,1198.3203,266.37471
1.7,7.0848425,1296.8627,976.88073,44.689212,1199.6454,267.57451
1.71,7.1419525,1297.0625,976.50138,43.357982,1201.2219,268.88106
1.72,7.0780725,1297.3524,975.96088,42.018782,1202.6747,269.61732
1.73,6.7485125,1297.0053,976.25478,40.780592,1203.2687,270.14959
1.74,6.7622525,1296.8531,976.60349,40.112972,1203.3464,269.92105
1.75,6.9436125,1297.0351,976.8867,39.177922,1203.3327,269.33918
1.76,7.2062525,1297.021,977.14058,38.296872,1203.2732,269.21129
