Time,postX,postY,postZ,wristX,wristY,wristZ
2.35,35.398232,1284.3696,986.73808,144.40683,1173.0853,341.48438
2.36,35.412822,1284.3632,986.78452,145.21559,1172.7341,341.98606
2.37,35.392272,1284.298,986.76346,145.79702,1172.2398,342.48409
2.38,35.395192,1284.2284,986.62105,146.29612,1171.6357,342.76227
2.39,35.533032,1284.2574,986.26786,146.56505,1171.5106,342.46417
2.4,35.554602,1284.2996,986.14335,146.88284,1171.648,342.07441
2.41,35.503572,1284.2127,986.23428,147.07128,1172.1392,341.48709
2.42,35.414732,1284.2219,986.21559,147.26612,1172.4859,340.82473
2.43,35.477122,1284.185,986.39735,147.25875,1172.5916,340.37404
2.44,35.377612,1284.2494,986.59482,147.268,1172.6612,339.82744
2.45,35.405192,1284.3193,986.63569,147.28321,1172.7671,339.29702
2.46,35.378892,1284.3291,986.74121,147.5514,1172.8818,338.97579
2.47,35.356842,1284.2806,986.92926,147.62285,1172.812,338.30447
2.48,35.439002,1284.2124,986.87074,148.00579,1172.8742,338.0419
2.49,35.401822,1284.1992,986.64104,148.18802,1172.7819,337.22793
2.5,35.440782,1284.2893,986.29892,148.16145,1172.7324,336.45637
2.51,35.617092,1284.2681,986.22698,148.34774,1172.7316,335.88143
2.52,35.593232,1284.2341,986.36499,148.55588,1172.6827,335.66583
2.53,35.557412,1284.2061,986.5621,148.71386,1172.5698,335.03743
2.54,35.479772,1283.9489,986.89546,148.92529,1172.4634,334.75715
2.55,35.380652,1284.007,986.9472,149.12923,1172.5823,333.9562
2.56,35.376962,1284.019,987.02308,149.45376,1172.7261,333.58851
2.57,35.396242,1284.0202,987.06373,149.42219,1172.8845,332.89554
2.58,35.417872,1283.831,987.37035,149.61795,1173.0043,332.07514
2.59,35.418972,1283.7431,987.3508,149.94023,1173.0693,331.28618
2.6,35.336122,1283.5827,987.29891,150.69964,1173.2005,330.20942
2.61,35.450312,1283.5471,987.30359,151.90893,1173.7398,329.43145
2.62,35.444412,1283.93,986.96047,153.21148,1174.6837,328.5705
2.63,35.381842,1284.0183,987.13933,154.56306,1175.9378,327.22475
2.64,35.506482,1284.0702,987.06373,156.05297,1177.2206,326.2905
