time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2023/03/02/05:36:51.532237,13676,1677753411,487975434,,-0.0007552711758762598,-0.0003901454037986696,0.00012513858382590115,-0.003711841767653823,0.0020613311789929867,0.005175884813070297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.550211,13677,1677753411,514975498,,-8.60490690683946e-05,-0.0002775366010610014,7.549523434136063e-05,-0.002057158388197422,-0.0009376138914376497,0.00026352109853178263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.576358,13678,1677753411,541975306,,-0.00017927330918610096,-0.00028571655275300145,-7.575942436233163e-05,-0.003980130422860384,0.0009321137331426144,0.0013461950002238154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.601661,13679,1677753411,568975370,,-0.00024512779782526195,-0.0002639714512042701,-3.317336449981667e-05,-0.0023128879256546497,-0.0034924237988889217,0.0026647248305380344,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.629871,13680,1677753411,595975434,,-0.0002461749827489257,-0.00019703569705598056,0.00013382827455643564,0.00016652094200253487,-0.0015756713692098856,0.0014750499976798892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.655951,13681,1677753411,622975498,,-0.00023196593974716961,-0.00019071093993261456,-6.597120227525011e-05,-0.00038320606108754873,-0.0024062287993729115,0.0007573265465907753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.682966,13682,1677753411,649975306,,-0.0002528830664232373,-0.00016671454068273306,-0.00040052455733530223,-0.004483760334551334,-0.0010497760958969593,0.0005310547421686351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.733062,13683,1677753411,676975370,,-0.0003357989771757275,-6.294771446846426e-05,6.5196531068068e-05,-0.0018900311551988125,0.0006612377474084496,0.0012399536790326238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.754210,13684,1677753411,703975178,,-0.0006342240376397967,-0.0002320529310964048,-7.384373748209327e-05,-0.0030304149258881807,0.0015308668371289968,0.00473716901615262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.769355,13685,1677753411,733975562,,-0.0009943831246346235,-0.0001984442351385951,-9.766781295184046e-05,-0.0025331410579383373,-0.0004610044416040182,0.006354129873216152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.819671,13686,1677753411,784975370,,4.095054464414716e-05,0.00021016178652644157,0.00022340567375067621,0.0013517542975023389,0.0004534766776487231,-0.0018173509743064642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.851205,13687,1677753411,823970314,,-0.0003465413465164602,-0.00012890863581560552,0.00021885269961785525,-0.0010502764489501715,-0.0005184491164982319,0.0015557010192424059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.887922,13688,1677753411,865970442,,0.0001770135568222031,9.105729986913502e-05,4.7824836656218395e-05,-0.00032257792190648615,0.00034920620964840055,-0.0023564519360661507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.936810,13689,1677753411,865970442,,0.0001770135568222031,9.105729986913502e-05,4.7824836656218395e-05,-0.00032257792190648615,0.00034920620964840055,-0.0023564519360661507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:51.981522,13690,1677753411,901970442,,-0.00039352133171632886,-0.000215462117921561,0.00011844625987578183,-0.00035858151386491954,-0.0007143841939978302,0.001344087184406817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.020849,13691,1677753411,952970250,,-0.0004037671897094697,-0.00012791575863957405,0.0004812571860384196,0.0011550872586667538,0.0027945409528911114,0.002051341813057661,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.044948,13692,1677753412,6970378,,-0.0007836332661099732,-0.00022191309835761786,-5.2920804591849446e-05,-0.0017907216679304838,-0.0027432467322796583,0.003981414251029491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.063391,13693,1677753412,30970378,,-0.0008177032577805221,-0.00018514948897063732,-2.4642467906232923e-06,-0.003505829954519868,0.0008544232696294785,0.00400657719001174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.091425,13694,1677753412,48970250,,-0.00035807734820991755,-0.00019252105266787112,5.344657438399736e-06,-0.0025657792575657368,0.002479349495843053,0.0014307615347206593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.119814,13695,1677753412,75970314,,-0.0002874138008337468,-0.00026524747954681516,0.0002517537504900247,0.0015257507329806685,0.0020136069506406784,0.00040667789289727807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.146437,13696,1677753412,102970378,,-0.0005606440245173872,-0.0003804173902608454,-0.00016607713769190013,-0.0024642206262797117,-0.001104534137994051,0.0014832525048404932,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.173888,13697,1677753412,129970442,,-0.0004911725409328938,-0.0003514521522447467,0.0001557897194288671,-0.0020175515674054623,0.00047882553189992905,0.0017096080118790269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.195911,13698,1677753412,156970250,,-0.0005639308365061879,-0.00011550058843567967,3.835112875094637e-05,-0.0009225420653820038,-0.0023452085442841053,0.0010830071987584233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.225640,13699,1677753412,183970314,,-0.0005921346019022167,-0.00017716980073601007,-0.00012668463750742376,-0.0006677279016003013,0.0005514329532161355,0.001142276218160987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2023/03/02/05:36:52.247716,13700,1677753412,210970378,,-0.0007008048705756664,-0.00010543962707743049,0.0004826271324418485,0.0038508602883666754,-0.00022064917720854282,0.0027494276873767376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
