__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680722736.310028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.293469,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339704,-0.166023,-0.503198,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.310342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.303436,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339704,-0.166023,-0.503198,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.313959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.313514,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339704,-0.166023,-0.503198,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.324817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.323522,1.000000,0.000000,0.337326,0.172203,-0.505767,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339704,-0.166023,-0.503198,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.334430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.333426,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166023,-0.503197,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.344286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.343370,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.352860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680722736.354422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.353436,1.000000,0.000000,0.337322,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.354546,,,,,,,-4.290000,0.879633,0.000000,22.400000,1.639183,0.000069,6.890000,0.112488,-0.000299,13.210000,0.097533,0.000000,-5.390000,0.890467,0.000005,25.260000,1.631442,-0.000000,-4.910000,0.877741,0.000121,19.000000,1.624871,0.000003,-3.680000,0.842986,0.000000,21.590000,1.623322,-0.000000,-10.960000,-0.099527,0.000000,-9.340000,-0.117167,0.000000,1680722736.354016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680722736.364146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.363390,1.000000,0.000000,0.337334,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.374616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.373502,1.000000,0.000000,0.337334,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.384952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.383523,1.000000,0.000000,0.337334,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.394804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.393355,1.000000,0.000000,0.337334,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339715,-0.166033,-0.503196,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
1680722736.395159,,,,,,,-4.330000,0.879657,0.000090,21.830000,1.639183,0.000001,6.960000,0.112488,-0.000005,11.990000,0.097533,0.000000,-5.600000,0.890467,0.000000,25.490000,1.631442,-0.000000,-4.980000,0.877741,0.000002,18.960000,1.624871,0.000000,-3.630000,0.842986,0.000000,21.760000,1.623322,-0.000000,-11.150000,-0.099527,0.000000,-9.380000,-0.117167,0.000000,1680722736.394581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680722736.403981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680722736.403336,1.000000,0.000000,0.337334,0.172203,-0.505771,0.977542,1.000000,1.000000,1.000000,-0.270521,0.163537,-0.504695,0.000000,1.000000,1.000000,2.000000,0.339720,-0.166034,-0.503191,0.000000,1.000000,1.000000,3.000000,-0.292050,-0.173507,-0.502598,0.945206,1.000000
