__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680721506.856370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.827496,1.000000,0.000000,0.245936,0.178485,-0.495664,0.000000,1.000000,1.000000,1.000000,-0.388531,0.172641,-0.488091,0.943838,1.000000,1.000000,2.000000,0.250150,-0.170966,-0.490079,0.952665,1.000000,1.000000,3.000000,-0.365901,-0.155955,-0.483416,0.000000,1.000000
1680721506.856682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.837454,1.000000,0.000000,0.246425,0.178491,-0.495705,0.000000,1.000000,1.000000,1.000000,-0.388008,0.172645,-0.487781,0.943838,1.000000,1.000000,2.000000,0.250700,-0.170948,-0.490249,0.952665,1.000000,1.000000,3.000000,-0.365433,-0.155979,-0.483312,0.000000,1.000000
1680721506.856910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.847597,1.000000,0.000000,0.247024,0.178552,-0.495754,0.000000,1.000000,1.000000,1.000000,-0.387464,0.172654,-0.487426,0.943838,1.000000,1.000000,2.000000,0.251054,-0.170935,-0.490456,0.952665,1.000000,1.000000,3.000000,-0.364926,-0.155972,-0.483293,0.000000,1.000000
1680721506.858454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.857663,1.000000,0.000000,0.247566,0.178613,-0.495806,0.000000,1.000000,1.000000,1.000000,-0.387010,0.172685,-0.487128,0.943838,1.000000,1.000000,2.000000,0.251566,-0.170910,-0.490696,0.952665,1.000000,1.000000,3.000000,-0.364370,-0.155979,-0.483243,0.000000,1.000000
1680721506.858801,,,,,,,-5.310000,0.683451,0.109591,19.080000,1.611843,-0.002789,9.220000,0.105317,-0.000439,7.170000,0.138376,-0.000711,-2.710000,0.626311,0.005728,20.030000,1.582863,-0.161621,-4.370000,0.675639,0.140179,22.350000,1.583041,0.069716,-3.930000,0.651766,0.085206,24.280000,1.543904,-0.047631,-9.490000,-0.088444,0.012018,-10.440000,-0.102402,-0.002539,1680721506.857894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680721506.868242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680721506.868700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.868079,1.000000,0.000000,0.248137,0.178599,-0.495868,0.000000,1.000000,1.000000,1.000000,-0.386640,0.172712,-0.486867,0.943838,1.000000,1.000000,2.000000,0.252306,-0.170887,-0.491003,0.952665,1.000000,1.000000,3.000000,-0.363803,-0.155942,-0.483118,0.000000,1.000000
1680721506.878356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.877435,1.000000,0.000000,0.248679,0.178431,-0.495955,0.000000,1.000000,1.000000,1.000000,-0.386222,0.172666,-0.486682,0.943838,1.000000,1.000000,2.000000,0.252905,-0.171014,-0.491286,0.952665,1.000000,1.000000,3.000000,-0.363056,-0.155959,-0.482935,0.000000,1.000000
1680721506.888815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.887508,1.000000,0.000000,0.249193,0.178188,-0.496054,0.000000,1.000000,1.000000,1.000000,-0.385695,0.172511,-0.486407,0.943838,1.000000,1.000000,2.000000,0.253459,-0.171257,-0.491625,0.952665,1.000000,1.000000,3.000000,-0.362617,-0.156045,-0.482903,0.000000,1.000000
1680721506.898133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680721506.897525,1.000000,0.000000,0.249789,0.177991,-0.496154,0.000000,1.000000,1.000000,1.000000,-0.385128,0.172208,-0.486055,0.943838,1.000000,1.000000,2.000000,0.254050,-0.171476,-0.492023,0.952665,1.000000,1.000000,3.000000,-0.361951,-0.156248,-0.482884,0.000000,1.000000
