__time,/mcu/command/manual_twist/angular/x,/mcu/command/manual_twist/angular/y,/mcu/command/manual_twist/angular/z,/mcu/command/manual_twist/linear/x,/mcu/command/manual_twist/linear/y,/mcu/command/manual_twist/linear/z,/mcu/state/jointURDF/0/effort,/mcu/state/jointURDF/0/position,/mcu/state/jointURDF/0/velocity,/mcu/state/jointURDF/1/effort,/mcu/state/jointURDF/1/position,/mcu/state/jointURDF/1/velocity,/mcu/state/jointURDF/10/effort,/mcu/state/jointURDF/10/position,/mcu/state/jointURDF/10/velocity,/mcu/state/jointURDF/11/effort,/mcu/state/jointURDF/11/position,/mcu/state/jointURDF/11/velocity,/mcu/state/jointURDF/2/effort,/mcu/state/jointURDF/2/position,/mcu/state/jointURDF/2/velocity,/mcu/state/jointURDF/3/effort,/mcu/state/jointURDF/3/position,/mcu/state/jointURDF/3/velocity,/mcu/state/jointURDF/4/effort,/mcu/state/jointURDF/4/position,/mcu/state/jointURDF/4/velocity,/mcu/state/jointURDF/5/effort,/mcu/state/jointURDF/5/position,/mcu/state/jointURDF/5/velocity,/mcu/state/jointURDF/6/effort,/mcu/state/jointURDF/6/position,/mcu/state/jointURDF/6/velocity,/mcu/state/jointURDF/7/effort,/mcu/state/jointURDF/7/position,/mcu/state/jointURDF/7/velocity,/mcu/state/jointURDF/8/effort,/mcu/state/jointURDF/8/position,/mcu/state/jointURDF/8/velocity,/mcu/state/jointURDF/9/effort,/mcu/state/jointURDF/9/position,/mcu/state/jointURDF/9/velocity,/mcu/state/jointURDF/header/stamp,/mcu/state/toe_array/header/stamp,/mcu/state/toe_array/toes.0/contact,/mcu/state/toe_array/toes.0/id,/mcu/state/toe_array/toes.0/position/x,/mcu/state/toe_array/toes.0/position/y,/mcu/state/toe_array/toes.0/position/z,/mcu/state/toe_array/toes.0/sphase,/mcu/state/toe_array/toes.0/valid,/mcu/state/toe_array/toes.1/contact,/mcu/state/toe_array/toes.1/id,/mcu/state/toe_array/toes.1/position/x,/mcu/state/toe_array/toes.1/position/y,/mcu/state/toe_array/toes.1/position/z,/mcu/state/toe_array/toes.1/sphase,/mcu/state/toe_array/toes.1/valid,/mcu/state/toe_array/toes.2/contact,/mcu/state/toe_array/toes.2/id,/mcu/state/toe_array/toes.2/position/x,/mcu/state/toe_array/toes.2/position/y,/mcu/state/toe_array/toes.2/position/z,/mcu/state/toe_array/toes.2/sphase,/mcu/state/toe_array/toes.2/valid,/mcu/state/toe_array/toes.3/contact,/mcu/state/toe_array/toes.3/id,/mcu/state/toe_array/toes.3/position/x,/mcu/state/toe_array/toes.3/position/y,/mcu/state/toe_array/toes.3/position/z,/mcu/state/toe_array/toes.3/sphase,/mcu/state/toe_array/toes.3/valid
1680728883.930901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728883.932999,,,,,,,-9.990000,0.720890,-0.000013,17.170000,1.614606,0.000000,6.790000,0.113236,0.000000,9.960000,0.114733,-0.000000,-5.270000,0.673337,0.000591,21.950000,1.637793,-0.000000,-7.370000,0.700734,0.000002,20.710000,1.648888,0.000081,-8.510000,0.745579,0.000000,27.210000,1.637259,-0.000000,-7.910000,-0.107465,-0.000000,-11.490000,-0.090015,-0.000000,1680728883.932623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728883.973052,,,,,,,-9.600000,0.720890,-0.000000,17.570000,1.614606,0.000000,6.250000,0.113236,0.000000,9.960000,0.114733,-0.000000,-5.580000,0.673337,0.000011,21.900000,1.637793,-0.000000,-7.390000,0.700710,-0.002169,20.770000,1.648888,0.000001,-8.490000,0.745579,0.000000,26.850000,1.637259,-0.000000,-8.050000,-0.107465,-0.000000,-11.270000,-0.090015,-0.000000,1680728883.972689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728883.983148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728883.982461,1.000000,0.000000,0.265103,0.168902,-0.499689,0.000000,1.000000,1.000000,1.000000,-0.379540,0.177430,-0.500401,0.948457,1.000000,1.000000,2.000000,0.245885,-0.165338,-0.506043,0.957287,1.000000,1.000000,3.000000,-0.343740,-0.164604,-0.505941,0.000000,1.000000
1680728883.984897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728883.992855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728883.992351,1.000000,0.000000,0.265103,0.168902,-0.499689,0.000000,1.000000,1.000000,1.000000,-0.379540,0.177430,-0.500401,0.948457,1.000000,1.000000,2.000000,0.245885,-0.165338,-0.506043,0.957287,1.000000,1.000000,3.000000,-0.343740,-0.164604,-0.505941,0.000000,1.000000
1680728884.002904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728884.002433,1.000000,0.000000,0.265103,0.168902,-0.499689,0.000000,1.000000,1.000000,1.000000,-0.379540,0.177430,-0.500401,0.948457,1.000000,1.000000,2.000000,0.245885,-0.165338,-0.506043,0.957287,1.000000,1.000000,3.000000,-0.343740,-0.164604,-0.505941,0.000000,1.000000
1680728884.013136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728884.012538,1.000000,0.000000,0.265103,0.168902,-0.499689,0.000000,1.000000,1.000000,1.000000,-0.379540,0.177430,-0.500401,0.948457,1.000000,1.000000,2.000000,0.245885,-0.165338,-0.506043,0.957287,1.000000,1.000000,3.000000,-0.343740,-0.164604,-0.505941,0.000000,1.000000
1680728884.013520,,,,,,,-10.000000,0.720890,-0.000000,17.120000,1.614606,0.000000,6.540000,0.113236,0.000000,10.010000,0.114733,-0.000000,-5.700000,0.673337,0.000000,21.770000,1.637793,-0.000000,-7.330000,0.700710,-0.000040,21.000000,1.648888,0.000000,-8.510000,0.745579,0.000000,27.340000,1.637259,-0.000000,-8.080000,-0.107465,-0.000000,-11.070000,-0.090015,-0.000000,1680728884.013001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680728884.022887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680728884.022334,1.000000,0.000000,0.265114,0.168902,-0.499690,0.000000,1.000000,1.000000,1.000000,-0.379540,0.177430,-0.500401,0.948457,1.000000,1.000000,2.000000,0.245885,-0.165338,-0.506043,0.957287,1.000000,1.000000,3.000000,-0.343740,-0.164604,-0.505941,0.000000,1.000000
